"","núm_corre","año_ocu","día_ocu","hora_ocu","g_hora","g_hora_5","mes_ocu","día_sem_ocu","mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve"
"2511",2511,2017,1,14,3,2,3,3,501,5,99,1,16,2,2,4,1,2,4,999,3,9999,6,5
"2512",2512,2017,1,22,4,3,3,3,509,5,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2513",2513,2017,1,11,2,1,3,3,1002,10,99,1,51,9,9,11,1,1,6,999,99,9999,6,5
"2514",2514,2017,1,0,1,1,3,3,1001,10,99,9,999,16,12,18,9,9,12,52,99,9999,6,5
"2515",2515,2017,1,8,2,1,3,3,1201,12,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2516",2516,2017,2,4,1,1,3,4,101,1,4,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2517",2517,2017,2,11,2,1,3,4,101,1,12,1,20,3,3,5,1,1,4,999,99,9999,6,5
"2518",2518,2017,2,22,4,3,3,4,101,1,12,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2519",2519,2017,2,20,4,3,3,4,901,9,99,1,16,2,2,4,1,2,1,69,99,9999,6,5
"2520",2520,2017,2,7,2,1,3,4,1217,12,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2521",2521,2017,2,17,3,2,3,4,1306,13,99,1,53,9,9,11,1,1,3,10,99,9999,6,5
"2522",2522,2017,2,22,4,3,3,4,401,4,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2523",2523,2017,3,3,1,1,3,5,101,1,11,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2524",2524,2017,3,15,3,2,3,5,501,5,99,1,19,2,2,4,1,1,4,999,3,9999,6,5
"2525",2525,2017,3,13,3,2,3,5,501,5,99,1,18,2,2,4,1,1,4,32,5,2015,5,5
"2526",2526,2017,3,8,2,1,3,5,1601,16,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2527",2527,2017,3,10,2,1,3,5,1714,17,99,9,999,16,12,18,9,9,2,999,99,9999,6,5
"2528",2528,2017,4,20,4,3,3,6,2201,22,99,1,13,1,1,3,1,2,4,54,5,9999,6,5
"2529",2529,2017,4,21,4,3,3,6,1001,10,99,1,29,4,4,6,2,1,4,38,3,2000,4,5
"2530",2530,2017,4,16,3,2,3,6,1301,13,99,9,999,16,12,18,9,9,1,999,1,9999,6,5
"2531",2531,2017,4,20,4,3,3,6,1401,14,99,1,21,3,3,5,2,1,4,6,1,2014,5,5
"2532",2532,2017,5,10,2,1,3,7,101,1,1,1,22,3,3,5,1,1,4,6,5,2013,5,5
"2533",2533,2017,5,6,2,1,3,7,502,5,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2534",2534,2017,5,17,3,2,3,7,1102,11,99,1,57,10,10,12,1,1,10,69,2,1994,3,5
"2535",2535,2017,6,20,4,3,3,1,2204,22,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2536",2536,2017,6,19,4,3,3,1,2205,22,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2537",2537,2017,6,7,2,1,3,1,2001,20,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2538",2538,2017,6,23,4,3,3,1,601,6,99,9,999,16,12,18,9,9,1,999,2,9999,6,5
"2539",2539,2017,7,7,2,1,3,2,502,5,99,1,20,3,3,5,1,1,4,6,5,9999,6,5
"2540",2540,2017,7,19,4,3,3,2,401,4,99,1,47,8,8,10,1,1,2,23,5,9999,6,5
"2541",2541,2017,7,10,2,1,3,2,117,1,99,9,999,16,12,18,1,9,99,999,99,9999,6,5
"2542",2542,2017,7,19,4,3,3,2,1601,16,99,1,35,6,6,8,1,1,5,999,2,9999,6,5
"2543",2543,2017,7,19,4,3,3,2,401,4,99,1,22,3,3,5,1,1,4,32,14,9999,6,5
"2544",2544,2017,7,21,4,3,3,2,113,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2545",2545,2017,8,7,2,1,3,3,101,1,18,1,19,2,2,4,1,1,4,999,99,9999,6,5
"2546",2546,2017,8,21,4,3,3,3,501,5,99,9,999,16,12,18,9,9,2,999,4,9999,6,5
"2547",2547,2017,8,18,4,3,3,3,1602,16,99,1,40,7,7,9,2,1,4,32,7,9999,6,5
"2548",2548,2017,8,0,1,1,3,3,207,2,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2549",2549,2017,8,19,4,3,3,3,1804,18,99,1,46,8,8,10,1,1,6,999,7,9999,6,5
"2550",2550,2017,8,16,3,2,3,3,1804,18,99,9,999,16,12,18,9,9,6,999,99,9999,6,5
"2551",2551,2017,9,21,4,3,3,4,1901,19,99,9,999,16,12,18,9,9,6,999,2,9999,6,5
"2552",2552,2017,9,20,4,3,3,4,1301,13,99,9,999,16,12,18,9,9,5,999,99,9999,6,5
"2553",2553,2017,9,8,2,1,3,4,1805,18,99,1,26,4,4,6,1,1,1,17,10,2011,5,5
"2554",2554,2017,9,18,4,3,3,4,1328,13,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2555",2555,2017,9,23,4,3,3,4,403,4,99,1,17,2,2,4,1,2,5,17,99,9999,6,5
"2556",2556,2017,10,23,4,3,3,5,110,1,99,9,999,16,12,18,1,9,4,999,99,9999,6,5
"2557",2557,2017,10,14,3,2,3,5,110,1,99,9,999,16,12,18,1,9,99,999,99,9999,6,5
"2558",2558,2017,10,9,2,1,3,5,2101,21,99,1,26,4,4,6,1,1,4,67,2,2013,5,5
"2559",2559,2017,10,22,4,3,3,5,1905,19,99,9,999,16,12,18,9,9,6,999,99,9999,6,5
"2560",2560,2017,10,19,4,3,3,5,507,5,99,1,30,5,5,7,1,1,2,69,4,1999,3,5
"2561",2561,2017,10,10,2,1,3,5,1710,17,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2562",2562,2017,10,19,4,3,3,5,401,4,99,1,19,2,2,4,1,1,14,6,1,2009,4,5
"2563",2563,2017,10,7,2,1,3,5,401,4,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2564",2564,2017,11,20,4,3,3,6,101,1,24,1,22,3,3,5,1,1,4,6,1,9999,6,5
"2565",2565,2017,11,0,1,1,3,6,101,1,18,1,23,3,3,5,1,1,4,999,99,9999,6,5
"2566",2566,2017,11,0,1,1,3,6,101,1,16,2,47,8,8,10,1,1,1,73,4,2000,4,5
"2567",2567,2017,11,20,4,3,3,6,109,1,99,1,21,3,3,5,1,1,4,6,1,2016,5,5
"2568",2568,2017,11,13,3,2,3,6,101,1,7,1,78,14,11,16,9,1,99,999,99,9999,6,5
"2569",2569,2017,11,21,4,3,3,6,101,1,19,2,46,8,8,10,1,1,1,48,11,9999,6,5
"2570",2570,2017,11,0,1,1,3,6,511,5,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2571",2571,2017,11,0,1,1,3,6,509,5,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2572",2572,2017,11,0,1,1,3,6,917,9,99,1,38,6,6,8,1,1,9,999,99,9999,6,5
"2573",2573,2017,11,17,3,2,3,6,1602,16,99,2,31,5,5,7,1,1,3,69,5,2000,4,5
"2574",2574,2017,12,11,2,1,3,7,111,1,99,1,30,5,5,7,9,1,12,30,2,1992,3,5
"2575",2575,2017,12,21,4,3,3,7,110,1,99,9,999,16,12,18,9,9,3,69,2,9999,6,5
"2576",2576,2017,12,23,4,3,3,7,101,1,19,9,999,16,12,18,9,9,4,999,1,9999,6,5
"2577",2577,2017,12,17,3,2,3,7,1018,10,99,1,21,3,3,5,9,1,4,6,1,2012,5,5
"2578",2578,2017,12,18,4,3,3,7,1001,10,99,9,999,16,12,18,9,9,2,67,1,9999,6,5
"2579",2579,2017,12,1,1,1,3,7,1601,16,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2580",2580,2017,13,10,2,1,3,1,101,1,1,2,24,3,3,5,9,1,4,27,5,2016,5,5
"2581",2581,2017,13,19,4,3,3,1,101,1,10,1,45,8,8,10,9,1,99,999,99,9999,6,5
"2582",2582,2017,13,14,3,2,3,1,1101,11,99,2,36,6,6,8,9,1,2,69,2,9999,6,5
"2583",2583,2017,13,18,4,3,3,1,901,9,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2584",2584,2017,13,15,3,2,3,1,1701,17,99,1,39,6,6,8,9,1,2,69,5,9999,6,5
"2585",2585,2017,13,8,2,1,3,1,701,7,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2586",2586,2017,14,18,4,3,3,2,1310,13,99,1,50,9,9,11,9,1,3,69,8,1991,3,5
"2587",2587,2017,15,6,2,1,3,3,101,1,4,1,24,3,3,5,9,1,4,6,1,2013,5,5
"2588",2588,2017,15,12,3,2,3,3,1601,16,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2589",2589,2017,15,6,2,1,3,3,112,1,99,1,48,8,8,10,9,1,1,48,9,2006,4,5
"2590",2590,2017,15,23,4,3,3,3,109,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2591",2591,2017,15,15,3,2,3,3,1901,19,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2592",2592,2017,15,15,3,2,3,3,1901,19,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2593",2593,2017,15,16,3,2,3,3,501,5,99,1,25,4,4,6,9,1,3,17,4,9999,6,5
"2594",2594,2017,15,18,4,3,3,3,506,5,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2595",2595,2017,15,7,2,1,3,3,602,6,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2596",2596,2017,15,17,3,2,3,3,1020,10,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2597",2597,2017,15,0,1,1,3,3,1601,16,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2598",2598,2017,15,7,2,1,3,3,1501,15,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2599",2599,2017,16,17,3,2,3,4,101,1,6,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2600",2600,2017,16,21,4,3,3,4,101,1,6,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2601",2601,2017,16,15,3,2,3,4,110,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2602",2602,2017,16,5,1,1,3,4,1805,18,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2603",2603,2017,17,9,2,1,3,5,501,5,99,1,24,3,3,5,1,1,4,999,99,9999,6,5
"2604",2604,2017,17,17,3,2,3,5,1713,17,99,9,999,16,12,18,9,9,5,999,99,9999,6,5
"2605",2605,2017,17,12,3,2,3,5,306,3,99,1,27,4,4,6,1,1,5,40,2,1989,2,5
"2606",2606,2017,18,23,4,3,3,6,914,9,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2607",2607,2017,18,22,4,3,3,6,803,8,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2608",2608,2017,18,19,4,3,3,6,112,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2609",2609,2017,19,8,2,1,3,7,101,1,7,1,40,7,7,9,1,1,4,27,99,9999,6,5
"2610",2610,2017,19,3,1,1,3,7,508,5,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2611",2611,2017,20,20,4,3,3,1,101,1,18,1,27,4,4,6,9,1,1,999,4,2003,4,5
"2612",2612,2017,20,11,2,1,3,1,1607,16,99,1,39,6,6,8,9,1,4,27,9,9999,6,5
"2613",2613,2017,20,18,4,3,3,1,303,3,99,1,19,2,2,4,9,1,4,32,5,2016,5,5
"2614",2614,2017,20,8,2,1,3,1,501,5,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2615",2615,2017,20,21,4,3,3,1,401,4,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2616",2616,2017,20,19,4,3,3,1,401,4,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2617",2617,2017,20,20,4,3,3,1,2101,21,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2618",2618,2017,21,8,2,1,3,2,109,1,99,1,24,3,3,5,1,1,1,48,4,9999,6,5
"2619",2619,2017,21,21,4,3,3,2,117,1,99,1,15,2,2,4,1,2,4,32,6,9999,6,5
"2620",2620,2017,21,9,2,1,3,2,2001,20,99,1,19,2,2,4,1,1,4,67,5,2016,5,5
"2621",2621,2017,21,19,4,3,3,2,1002,10,99,1,21,3,3,5,1,1,4,67,5,9999,6,5
"2622",2622,2017,21,15,3,2,3,2,1503,15,99,1,25,4,4,6,1,1,3,69,1,9999,6,5
"2623",2623,2017,22,17,3,2,3,3,501,5,99,1,36,6,6,8,1,1,1,999,11,9999,6,5
"2624",2624,2017,22,11,2,1,3,3,406,4,99,1,41,7,7,9,1,1,4,2,2,2013,5,5
"2625",2625,2017,22,23,4,3,3,3,2217,22,99,1,57,10,10,12,1,1,6,67,1,9999,6,5
"2626",2626,2017,23,13,3,2,3,4,117,1,99,1,26,4,4,6,1,1,6,999,1,9999,6,5
"2627",2627,2017,23,6,2,1,3,4,117,1,99,1,33,5,5,7,1,1,12,999,1,9999,6,5
"2628",2628,2017,23,19,4,3,3,4,117,1,99,1,23,3,3,5,1,1,4,6,1,9999,6,5
"2629",2629,2017,23,22,4,3,3,4,706,7,99,9,999,16,12,18,9,9,3,69,2,2007,4,5
"2630",2630,2017,24,1,1,1,3,5,110,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2631",2631,2017,24,18,4,3,3,5,101,1,3,1,999,16,12,18,1,1,12,999,99,9999,6,5
"2632",2632,2017,24,5,1,1,3,5,101,1,19,1,37,6,6,8,1,1,5,41,3,9999,6,5
"2633",2633,2017,25,1,1,1,3,6,101,1,1,1,37,6,6,8,2,1,4,67,1,2007,4,5
"2634",2634,2017,25,7,2,1,3,6,117,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2635",2635,2017,25,21,4,3,3,6,507,5,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2636",2636,2017,25,19,4,3,3,6,608,6,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2637",2637,2017,25,21,4,3,3,6,612,6,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2638",2638,2017,25,21,4,3,3,6,1102,11,99,9,999,16,12,18,9,9,3,999,99,9999,6,5
"2639",2639,2017,25,21,4,3,3,6,1706,17,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2640",2640,2017,25,22,4,3,3,6,701,7,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2641",2641,2017,26,15,3,2,3,7,101,1,1,1,51,9,9,11,9,1,1,28,2,2017,5,5
"2642",2642,2017,26,20,4,3,3,7,101,1,1,1,63,11,11,13,1,1,1,56,2,1987,2,5
"2643",2643,2017,26,0,1,1,3,7,101,1,18,1,51,9,9,11,9,1,4,999,99,9999,6,5
"2644",2644,2017,26,5,1,1,3,7,101,1,7,9,999,16,12,18,9,1,99,999,99,9999,6,5
"2645",2645,2017,26,5,1,1,3,7,117,1,99,1,41,7,7,9,9,1,3,17,6,9999,6,5
"2646",2646,2017,26,19,4,3,3,7,113,1,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2647",2647,2017,26,0,1,1,3,7,503,5,99,9,999,16,12,18,9,9,3,69,4,9999,6,5
"2648",2648,2017,26,4,1,1,3,7,1006,10,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2649",2649,2017,26,2,1,1,3,7,1705,17,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"2650",2650,2017,26,18,4,3,3,7,301,3,99,1,33,5,5,7,2,1,4,999,3,9999,6,5
"2651",2651,2017,27,14,3,2,3,1,117,1,99,1,38,6,6,8,9,1,3,56,2,9999,6,5
"2652",2652,2017,27,14,3,2,3,1,117,1,99,9,999,16,12,18,9,9,1,67,7,9999,6,5
"2653",2653,2017,27,9,2,1,3,1,501,5,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2654",2654,2017,27,15,3,2,3,1,901,9,99,1,43,7,7,9,9,1,11,999,2,2014,5,5
"2655",2655,2017,27,12,3,2,3,1,1401,14,99,1,33,5,5,7,9,1,1,48,4,2003,4,5
"2656",2656,2017,27,21,4,3,3,1,304,3,99,1,35,6,6,8,2,1,1,52,1,9999,6,5
"2657",2657,2017,28,17,3,2,3,2,101,1,6,9,999,16,12,18,1,9,5,999,99,9999,6,5
"2658",2658,2017,28,17,3,2,3,2,114,1,99,9,999,16,12,18,1,9,14,999,1,9999,6,5
"2659",2659,2017,28,4,1,1,3,2,506,5,99,9,999,16,12,18,1,9,5,999,99,9999,6,5
"2660",2660,2017,28,12,3,2,3,2,1014,10,99,1,21,3,3,5,1,1,1,48,2,1998,3,5
"2661",2661,2017,28,13,3,2,3,2,1010,10,99,1,30,5,5,7,1,1,5,17,1,9999,6,5
"2662",2662,2017,28,14,3,2,3,2,901,9,99,1,24,3,3,5,1,1,1,999,99,9999,6,5
"2663",2663,2017,28,0,1,1,3,2,1601,16,99,1,62,11,11,13,1,1,1,41,10,2007,4,5
"2664",2664,2017,28,7,2,1,3,2,1801,18,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2665",2665,2017,28,15,3,2,3,2,401,4,99,1,21,3,3,5,1,1,4,999,99,9999,6,5
"2666",2666,2017,28,7,2,1,3,2,314,3,99,1,21,3,3,5,1,1,4,67,99,9999,6,5
"2667",2667,2017,29,18,4,3,3,3,111,1,99,1,999,16,12,18,9,1,4,999,99,9999,6,5
"2668",2668,2017,29,17,3,2,3,3,901,9,99,1,33,5,5,7,2,1,1,999,5,2007,4,5
"2669",2669,2017,29,19,4,3,3,3,407,4,99,1,999,16,12,18,9,1,9,69,3,2008,4,5
"2670",2670,2017,29,20,4,3,3,3,409,4,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2671",2671,2017,30,8,2,1,3,4,104,1,99,9,999,16,12,18,9,9,12,999,99,9999,6,5
"2672",2672,2017,30,2,1,1,3,4,1901,19,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2673",2673,2017,30,7,2,1,3,4,602,6,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2674",2674,2017,30,12,3,2,3,4,605,6,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2675",2675,2017,30,15,3,2,3,4,304,3,99,1,44,7,7,9,9,1,3,69,4,9999,6,5
"2676",2676,2017,31,5,1,1,3,5,602,6,99,1,64,11,11,13,9,1,3,69,1,9999,6,5
"2677",2677,2017,31,18,4,3,3,5,704,7,99,1,42,7,7,9,9,1,3,69,5,9999,6,5
"2678",2678,2017,31,14,3,2,3,5,302,3,99,1,21,3,3,5,9,1,4,67,5,2009,4,5
"2679",2679,2017,31,4,1,1,3,5,1607,16,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2680",2680,2017,31,0,1,1,3,5,701,7,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2681",2681,2017,1,5,1,1,4,6,101,1,9,1,41,7,7,9,1,1,7,30,17,1989,2,5
"2682",2682,2017,1,5,1,1,4,6,107,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"2683",2683,2017,1,10,2,1,4,6,1001,10,99,2,20,3,3,5,1,1,4,67,1,9999,6,5
"2684",2684,2017,1,10,2,1,4,6,1301,13,99,1,24,3,3,5,1,1,1,48,10,2013,5,5
"2685",2685,2017,1,19,4,3,4,6,801,8,99,1,37,6,6,8,2,1,3,69,99,9999,6,5
"2686",2686,2017,1,15,3,2,4,6,1601,16,99,1,40,7,7,9,1,1,3,69,9,9999,6,5
"2687",2687,2017,2,13,3,2,4,7,101,1,3,1,45,8,8,10,1,1,1,27,2,9999,6,5
"2688",2688,2017,2,21,4,3,4,7,609,6,99,1,34,5,5,7,1,1,1,48,3,9999,6,5
"2689",2689,2017,2,15,3,2,4,7,1604,16,99,1,21,3,3,5,2,1,4,27,5,9999,6,5
"2690",2690,2017,2,19,4,3,4,7,2201,22,99,1,19,2,2,4,1,1,4,6,5,2016,5,5
"2691",2691,2017,2,20,4,3,4,7,1503,15,99,1,24,3,3,5,1,1,4,27,5,9999,6,5
"2692",2692,2017,2,19,4,3,4,7,401,4,99,1,38,6,6,8,1,1,4,67,99,9999,6,5
"2693",2693,2017,2,20,4,3,4,7,401,4,99,1,22,3,3,5,1,1,3,48,4,9999,6,5
"2694",2694,2017,2,23,4,3,4,7,307,3,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"2695",2695,2017,2,22,4,3,4,7,117,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"2696",2696,2017,2,21,4,3,4,7,203,2,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"2697",2697,2017,3,5,1,1,4,1,112,1,99,1,999,16,12,18,1,9,1,999,99,9999,6,5
"2698",2698,2017,3,21,4,3,4,1,502,5,99,1,999,16,12,18,1,9,4,999,99,9999,6,5
"2699",2699,2017,3,23,4,3,4,1,1002,10,99,1,20,3,3,5,1,1,4,27,1,9999,6,5
"2700",2700,2017,3,3,1,1,4,1,406,4,99,9,999,16,12,18,9,9,3,999,99,9999,6,5
"2701",2701,2017,4,2,1,1,4,2,101,1,4,1,38,6,6,8,1,1,9,999,2,2016,5,5
"2702",2702,2017,4,20,4,3,4,2,101,1,1,9,999,16,12,18,9,9,3,999,99,9999,6,5
"2703",2703,2017,4,7,2,1,4,2,201,2,99,9,999,16,12,18,9,9,7,999,99,9999,6,5
"2704",2704,2017,4,21,4,3,4,2,1217,12,99,1,39,6,6,8,1,1,1,48,4,2015,5,5
"2705",2705,2017,4,20,4,3,4,2,306,3,99,1,29,4,4,6,2,1,1,48,5,1989,2,5
"2706",2706,2017,5,8,2,1,4,3,103,1,99,9,999,16,12,18,9,9,4,999,5,9999,6,5
"2707",2707,2017,5,15,3,2,4,3,117,1,99,1,23,3,3,5,1,1,4,6,1,9999,6,5
"2708",2708,2017,5,12,3,2,4,3,2102,21,99,1,32,5,5,7,1,1,4,76,2,9999,6,5
"2709",2709,2017,5,9,2,1,4,3,502,5,99,9,999,16,12,18,9,9,1,48,99,9999,6,5
"2710",2710,2017,5,19,4,3,4,3,602,6,99,1,21,3,3,5,2,1,4,67,5,9999,6,5
"2711",2711,2017,5,22,4,3,4,3,920,9,99,1,20,3,3,5,1,1,4,6,3,9999,6,5
"2712",2712,2017,5,15,3,2,4,3,1301,13,99,1,60,11,11,13,1,1,3,999,99,9999,6,5
"2713",2713,2017,5,12,3,2,4,3,202,2,99,9,999,16,12,18,9,9,14,999,1,9999,6,5
"2714",2714,2017,5,13,3,2,4,3,701,7,99,1,43,7,7,9,1,1,3,69,3,1985,2,5
"2715",2715,2017,6,15,3,2,4,4,711,7,99,1,19,2,2,4,1,1,3,69,3,9999,6,5
"2716",2716,2017,6,10,2,1,4,4,403,4,99,1,28,4,4,6,1,1,9,999,99,9999,6,5
"2717",2717,2017,6,11,2,1,4,4,101,1,7,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2718",2718,2017,6,19,4,3,4,4,2001,20,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2719",2719,2017,6,5,1,1,4,4,901,9,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2720",2720,2017,6,9,2,1,4,4,901,9,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2721",2721,2017,6,13,3,2,4,4,905,9,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2722",2722,2017,6,6,2,1,4,4,101,1,4,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2723",2723,2017,6,21,4,3,4,4,108,1,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2724",2724,2017,6,13,3,2,4,4,109,1,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
"2725",2725,2017,6,7,2,1,4,4,117,1,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2726",2726,2017,7,7,2,1,4,5,111,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2727",2727,2017,7,6,2,1,4,5,117,1,99,9,999,16,12,18,9,9,1,999,6,9999,6,5
"2728",2728,2017,7,19,4,3,4,5,117,1,99,9,999,16,12,18,9,9,7,999,99,9999,6,5
"2729",2729,2017,7,13,3,2,4,5,401,4,99,1,41,7,7,9,1,1,3,73,4,2014,5,5
"2730",2730,2017,7,13,3,2,4,5,314,3,99,9,999,16,12,18,9,9,3,999,4,9999,6,5
"2731",2731,2017,8,0,1,1,4,6,101,1,1,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2732",2732,2017,8,21,4,3,4,6,117,1,99,9,999,16,12,18,9,9,4,18,99,9999,6,5
"2733",2733,2017,8,12,3,2,4,6,502,5,99,1,24,3,3,5,9,1,4,6,99,9999,6,5
"2734",2734,2017,8,19,4,3,4,6,1001,10,99,1,28,4,4,6,9,1,2,999,99,9999,6,5
"2735",2735,2017,8,20,4,3,4,6,903,9,99,9,999,16,12,18,9,9,3,69,6,9999,6,5
"2736",2736,2017,8,20,4,3,4,6,1507,15,99,9,999,16,12,18,9,9,3,69,99,9999,6,5
"2737",2737,2017,8,0,1,1,4,6,1801,18,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
"2738",2738,2017,8,0,1,1,4,6,312,3,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2739",2739,2017,9,20,4,3,4,7,101,1,12,1,22,3,3,5,9,1,4,3,5,9999,6,5
"2740",2740,2017,9,11,2,1,4,7,110,1,99,1,34,5,5,7,9,1,7,30,2,1986,2,5
"2741",2741,2017,9,21,4,3,4,7,109,1,99,2,36,6,6,8,9,1,4,67,99,9999,6,5
"2742",2742,2017,9,20,4,3,4,7,510,5,99,1,30,5,5,7,2,1,4,6,99,9999,6,5
"2743",2743,2017,9,11,2,1,4,7,501,5,99,9,999,16,12,18,9,9,3,999,99,9999,6,5
"2744",2744,2017,9,5,1,1,4,7,1010,10,99,1,47,8,8,10,9,1,5,999,99,9999,6,5
"2745",2745,2017,9,22,4,3,4,7,1601,16,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2746",2746,2017,9,11,2,1,4,7,203,2,99,2,35,6,6,8,9,1,3,56,8,9999,6,5
"2747",2747,2017,10,20,4,3,4,1,107,1,99,9,999,16,12,18,9,9,1,999,1,9999,6,5
"2748",2748,2017,10,11,2,1,4,1,101,1,11,2,40,7,7,9,9,1,12,74,6,9999,6,5
"2749",2749,2017,10,23,4,3,4,1,1901,19,99,1,32,5,5,7,9,1,1,28,1,2001,4,5
"2750",2750,2017,10,20,4,3,4,1,511,5,99,1,42,7,7,9,9,1,3,28,2,2010,5,5
"2751",2751,2017,10,15,3,2,4,1,507,5,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
"2752",2752,2017,10,23,4,3,4,1,506,5,99,9,999,16,12,18,9,9,4,999,1,9999,6,5
"2753",2753,2017,10,21,4,3,4,1,414,4,99,1,54,9,9,11,2,1,1,999,99,9999,6,5
"2754",2754,2017,11,13,3,2,4,2,102,1,99,9,999,16,12,18,1,9,3,69,4,9999,6,5
"2755",2755,2017,11,14,3,2,4,2,117,1,99,1,35,6,6,8,1,1,11,28,4,9999,6,5
"2756",2756,2017,11,12,3,2,4,2,1801,18,99,1,34,5,5,7,1,1,4,3,14,2015,5,5
"2757",2757,2017,11,13,3,2,4,2,1401,14,99,1,34,5,5,7,1,1,2,52,1,1988,2,5
"2758",2758,2017,12,15,3,2,4,3,110,1,99,9,999,16,12,18,1,9,1,999,99,9999,6,5
"2759",2759,2017,12,15,3,2,4,3,110,1,99,1,25,4,4,6,1,1,5,26,3,2000,4,5
"2760",2760,2017,12,10,2,1,4,3,713,7,99,1,26,4,4,6,1,1,1,8,2,2005,4,5
