"","núm_corre","año_ocu","mes_ocu","día_ocu","día_sem_ocu","hora_ocu","g_hora","g_hora_5","depto_ocu","mupio_ocu","área_geo_ocu","zona_ocu","sexo_per","edad_per","mayor_menor","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve"
"6255",6255,2015,10,24,6,0,1,1,10,1004,2,99,9,999,9,16,12,18,9,3,44,2,9999,6,5
"6256",6256,2015,10,24,6,6,2,1,11,1101,1,4,9,999,9,16,12,18,9,3,99,99,9999,6,5
"6257",6257,2015,10,24,6,13,3,2,12,1201,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6258",6258,2015,10,24,6,18,4,3,16,1603,2,99,1,30,1,5,5,7,2,4,2,5,2012,5,5
"6259",6259,2015,10,24,6,18,4,3,14,1410,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6260",6260,2015,10,25,7,13,3,2,1,108,1,7,1,999,9,16,12,18,9,2,34,2,9999,6,5
"6261",6261,2015,10,25,7,21,4,3,1,101,1,19,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6262",6262,2015,10,25,7,16,3,2,20,2009,2,99,1,32,1,5,5,7,1,4,35,3,2008,4,5
"6263",6263,2015,10,25,7,10,2,1,20,2005,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
"6264",6264,2015,10,25,7,18,4,3,19,1910,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6265",6265,2015,10,25,7,20,4,3,5,509,2,99,1,23,1,3,3,5,9,4,99,99,9999,6,5
"6266",6266,2015,10,25,7,18,4,3,12,1217,2,99,9,999,9,16,12,18,9,1,44,1,9999,6,5
"6267",6267,2015,10,25,7,19,4,3,17,1712,2,99,9,999,9,16,12,18,9,6,99,99,9999,6,5
"6268",6268,2015,10,25,7,22,4,3,7,701,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6269",6269,2015,10,25,7,7,2,1,4,416,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6270",6270,2015,10,26,1,8,2,1,1,101,1,5,9,999,9,16,12,18,9,1,99,2,9999,6,5
"6271",6271,2015,10,26,1,12,3,2,19,1910,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
"6272",6272,2015,10,26,1,18,4,3,10,1010,1,1,1,26,1,4,4,6,2,2,44,2,9999,6,5
"6273",6273,2015,10,26,1,21,4,3,9,901,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6274",6274,2015,10,26,1,20,4,3,16,1603,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6275",6275,2015,10,26,1,14,3,2,15,1501,2,99,1,34,1,5,5,7,9,4,21,5,9999,6,5
"6276",6276,2015,10,26,1,20,4,3,18,1802,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6277",6277,2015,10,26,1,21,4,3,7,717,1,99,9,999,9,16,12,18,9,4,21,5,9999,6,5
"6278",6278,2015,10,27,2,6,2,1,22,2214,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6279",6279,2015,10,27,2,21,4,3,6,602,2,99,1,19,1,2,2,4,1,4,61,99,2013,5,5
"6280",6280,2015,10,27,2,16,3,2,13,1304,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6281",6281,2015,10,27,2,2,1,1,13,1301,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
"6282",6282,2015,10,27,2,20,4,3,18,1803,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6283",6283,2015,10,27,2,20,4,3,14,1420,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
"6284",6284,2015,10,28,3,14,3,2,1,101,1,3,1,34,1,5,5,7,1,1,44,3,1999,3,5
"6285",6285,2015,10,28,3,20,4,3,1,115,1,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6286",6286,2015,10,28,3,7,2,1,20,2001,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6287",6287,2015,10,28,3,18,4,3,5,507,2,99,9,999,9,16,12,18,9,7,13,1,1983,2,5
"6288",6288,2015,10,28,3,22,4,3,5,502,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6289",6289,2015,10,28,3,7,2,1,12,1201,1,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6290",6290,2015,10,29,4,18,4,3,1,101,1,6,1,51,1,9,9,11,1,1,20,2,2012,5,5
"6291",6291,2015,10,29,4,20,4,3,1,101,1,6,1,39,1,6,6,8,1,11,99,99,9999,6,5
"6292",6292,2015,10,29,4,14,3,2,1,115,2,99,9,999,9,16,12,18,9,3,99,4,9999,6,5
"6293",6293,2015,10,29,4,19,4,3,22,2216,2,99,1,38,1,6,6,8,1,5,22,2,9999,6,5
"6294",6294,2015,10,29,4,15,3,2,19,1901,1,2,1,16,2,2,2,4,9,4,24,1,2011,5,5
"6295",6295,2015,10,29,4,5,1,1,10,1014,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6296",6296,2015,10,29,4,7,2,1,10,1001,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6297",6297,2015,10,29,4,4,1,1,11,1107,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6298",6298,2015,10,29,4,22,4,3,9,901,1,2,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6299",6299,2015,10,29,4,20,4,3,8,801,1,1,1,31,1,5,5,7,1,2,44,5,1997,3,5
"6300",6300,2015,10,29,4,18,4,3,18,1803,2,99,1,30,1,5,5,7,9,5,18,2,1995,3,5
"6301",6301,2015,10,29,4,6,2,1,14,1409,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6302",6302,2015,10,29,4,6,2,1,7,710,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6303",6303,2015,10,29,4,20,4,3,7,713,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6304",6304,2015,10,29,4,21,4,3,4,406,2,99,9,999,9,16,12,18,9,2,44,3,9999,6,5
"6305",6305,2015,10,30,5,0,1,1,1,101,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6306",6306,2015,10,30,5,12,3,2,6,602,2,99,1,54,1,9,9,11,9,3,44,2,2010,5,5
"6307",6307,2015,10,30,5,22,4,3,18,1801,1,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
"6308",6308,2015,10,31,6,20,4,3,1,101,1,18,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6309",6309,2015,10,31,6,23,4,3,1,113,2,99,1,24,1,3,3,5,9,1,44,99,1993,3,5
"6310",6310,2015,10,31,6,18,4,3,1,101,1,19,1,33,1,5,5,7,9,3,44,4,1993,3,5
"6311",6311,2015,10,31,6,19,4,3,21,2101,2,99,9,999,9,16,12,18,9,9,99,99,9999,6,5
"6312",6312,2015,10,31,6,18,4,3,20,2001,2,99,9,999,9,16,12,18,9,4,99,3,9999,6,5
"6313",6313,2015,10,31,6,0,1,1,5,509,2,99,2,25,1,4,4,6,1,1,20,9,9999,6,5
"6314",6314,2015,10,31,6,1,1,1,6,602,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6315",6315,2015,10,31,6,15,3,2,11,1109,2,99,1,20,1,3,3,5,2,3,44,5,1980,2,5
"6316",6316,2015,10,31,6,20,4,3,11,1101,1,4,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6317",6317,2015,10,31,6,17,3,2,9,920,2,99,1,26,1,4,4,6,2,4,31,5,9999,6,5
"6318",6318,2015,10,31,6,22,4,3,13,1301,1,9,9,999,9,16,12,18,9,2,99,99,9999,6,5
"6319",6319,2015,10,31,6,6,2,1,16,1601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6320",6320,2015,10,31,6,17,3,2,16,1601,1,5,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6321",6321,2015,10,31,6,7,2,1,18,1801,1,99,1,19,1,2,2,4,9,1,46,3,2003,4,5
"6322",6322,2015,10,31,6,7,2,1,17,1703,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
"6323",6323,2015,10,31,6,17,3,2,7,701,2,99,9,999,9,16,12,18,9,3,99,3,9999,6,5
"6324",6324,2015,10,31,6,6,2,1,4,416,2,99,1,33,1,5,5,7,9,4,46,4,9999,6,5
"6325",6325,2015,11,1,7,16,3,2,1,101,1,24,1,19,1,2,2,4,1,4,2,3,2015,5,5
"6326",6326,2015,11,1,7,13,3,2,1,101,1,7,2,30,1,5,5,7,9,1,46,3,2000,4,5
"6327",6327,2015,11,1,7,18,4,3,1,114,2,99,1,32,1,5,5,7,1,4,42,5,2015,5,5
"6328",6328,2015,11,1,7,10,2,1,1,114,2,99,2,50,1,9,9,11,1,1,44,2,9999,6,5
"6329",6329,2015,11,1,7,7,2,1,1,116,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6330",6330,2015,11,1,7,2,1,1,1,108,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6331",6331,2015,11,1,7,10,2,1,1,108,1,3,1,30,1,5,5,7,9,2,34,2,2003,4,5
"6332",6332,2015,11,1,7,2,1,1,1,108,2,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6333",6333,2015,11,1,7,2,1,1,21,2101,1,2,9,999,9,16,12,18,9,3,99,99,9999,6,5
"6334",6334,2015,11,1,7,21,4,3,6,602,2,99,1,25,1,4,4,6,2,4,2,1,9999,6,5
"6335",6335,2015,11,1,7,17,3,2,10,1017,2,99,1,46,1,8,8,10,1,4,24,5,9999,6,5
"6336",6336,2015,11,1,7,22,4,3,16,1601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6337",6337,2015,11,1,7,11,2,1,16,1601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6338",6338,2015,11,1,7,0,1,1,2,201,2,99,2,37,1,6,6,8,1,2,34,14,2000,4,5
"6339",6339,2015,11,1,7,2,1,1,18,1804,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6340",6340,2015,11,1,7,11,2,1,3,304,2,99,1,40,1,7,7,9,1,12,22,1,1991,3,5
"6341",6341,2015,11,2,1,10,2,1,1,101,1,18,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6342",6342,2015,11,2,1,11,2,1,1,102,2,99,1,43,1,7,7,9,1,5,37,3,2000,4,5
"6343",6343,2015,11,2,1,6,2,1,1,101,1,15,1,27,1,4,4,6,9,5,20,2,2012,5,5
"6344",6344,2015,11,2,1,23,4,3,1,101,1,12,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6345",6345,2015,11,2,1,18,4,3,20,2001,1,7,9,999,9,16,12,18,9,9,99,1,9999,6,5
"6346",6346,2015,11,2,1,13,3,2,19,1901,2,99,2,25,1,4,4,6,1,4,21,1,2013,5,5
"6347",6347,2015,11,2,1,19,4,3,5,506,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
"6348",6348,2015,11,2,1,22,4,3,6,608,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6349",6349,2015,11,2,1,21,4,3,10,1007,2,99,2,30,1,5,5,7,9,4,2,3,9999,6,5
"6350",6350,2015,11,2,1,6,2,1,12,1222,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6351",6351,2015,11,2,1,18,4,3,16,1615,2,99,1,57,1,10,10,12,9,3,99,7,9999,6,5
"6352",6352,2015,11,2,1,22,4,3,16,1604,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6353",6353,2015,11,2,1,22,4,3,16,1617,2,99,9,999,9,16,12,18,9,4,2,99,9999,6,5
"6354",6354,2015,11,2,1,19,4,3,14,1406,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6355",6355,2015,11,3,2,23,4,3,1,101,1,9,1,25,1,4,4,6,1,4,24,1,2009,4,5
"6356",6356,2015,11,3,2,18,4,3,1,114,2,99,9,999,9,16,12,18,9,6,99,2,9999,6,5
"6357",6357,2015,11,3,2,23,4,3,6,608,2,99,9,999,9,16,12,18,9,2,99,3,9999,6,5
"6358",6358,2015,11,3,2,7,2,1,6,602,2,99,9,999,9,16,12,18,9,1,99,5,9999,6,5
"6359",6359,2015,11,3,2,11,2,1,8,801,1,3,1,24,1,3,3,5,1,3,99,2,2008,4,5
"6360",6360,2015,11,3,2,21,4,3,15,1505,2,99,9,999,9,16,12,18,9,13,99,99,9999,6,5
"6361",6361,2015,11,3,2,20,4,3,4,403,2,99,1,33,1,5,5,7,1,4,21,5,2012,5,5
"6362",6362,2015,11,3,2,6,2,1,3,301,2,99,1,30,1,5,5,7,1,4,42,5,9999,6,5
"6363",6363,2015,11,4,3,22,4,3,12,1201,2,99,9,999,9,16,12,18,1,99,99,99,9999,6,5
"6364",6364,2015,11,5,4,10,2,1,1,101,1,10,1,34,1,5,5,7,1,4,2,3,2013,5,5
"6365",6365,2015,11,5,4,20,4,3,1,101,1,7,1,19,1,2,2,4,9,4,2,3,2013,5,5
"6366",6366,2015,11,5,4,23,4,3,6,601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6367",6367,2015,11,5,4,7,2,1,13,1301,1,5,1,21,1,3,3,5,9,4,21,1,2015,5,5
"6368",6368,2015,11,5,4,15,3,2,18,1804,2,99,1,19,1,2,2,4,1,5,99,2,1999,3,5
"6369",6369,2015,11,5,4,0,1,1,18,1803,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6370",6370,2015,11,5,4,20,4,3,17,1712,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6371",6371,2015,11,5,4,7,2,1,7,706,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6372",6372,2015,11,6,5,23,4,3,20,2001,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6373",6373,2015,11,6,5,21,4,3,19,1901,2,99,1,22,1,3,3,5,1,4,40,3,2006,4,5
"6374",6374,2015,11,6,5,15,3,2,5,501,2,99,1,50,1,9,9,11,9,5,99,2,2016,5,5
"6375",6375,2015,11,6,5,0,1,1,5,501,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6376",6376,2015,11,6,5,23,4,3,10,1001,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6377",6377,2015,11,6,5,11,2,1,16,1615,2,99,2,18,1,2,2,4,9,4,21,1,2009,4,5
"6378",6378,2015,11,6,5,21,4,3,4,413,2,99,9,999,9,16,12,18,9,14,99,99,9999,6,5
"6379",6379,2015,11,6,5,22,4,3,3,307,2,99,1,24,1,3,3,5,9,4,14,5,9999,6,5
"6380",6380,2015,11,7,6,5,1,1,1,101,1,1,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6381",6381,2015,11,7,6,19,4,3,1,101,1,18,1,37,1,6,6,8,1,4,99,99,2013,5,5
"6382",6382,2015,11,7,6,19,4,3,1,109,2,99,1,49,1,8,8,10,9,1,99,99,9999,6,5
"6383",6383,2015,11,7,6,20,4,3,22,2201,2,99,1,53,1,9,9,11,1,4,99,1,9999,6,5
"6384",6384,2015,11,7,6,20,4,3,20,2001,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
"6385",6385,2015,11,7,6,6,2,1,5,501,1,1,1,47,1,8,8,10,9,12,99,1,9999,6,5
"6386",6386,2015,11,7,6,21,4,3,12,1211,1,1,1,23,1,3,3,5,2,12,22,2,9999,6,5
"6387",6387,2015,11,7,6,16,3,2,12,1215,1,1,1,19,1,2,2,4,2,1,32,14,1999,3,5
"6388",6388,2015,11,7,6,19,4,3,8,805,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6389",6389,2015,11,7,6,20,4,3,2,203,2,99,1,22,1,3,3,5,9,1,21,5,2004,4,5
"6390",6390,2015,11,7,6,17,3,2,2,207,1,99,1,24,1,3,3,5,2,4,2,1,9999,6,5
"6391",6391,2015,11,7,6,9,2,1,14,1401,1,99,1,35,1,6,6,8,1,5,37,2,9999,6,5
"6392",6392,2015,11,7,6,13,3,2,7,701,2,99,1,999,9,16,12,18,1,3,99,99,9999,6,5
"6393",6393,2015,11,8,7,0,1,1,1,101,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6394",6394,2015,11,8,7,21,4,3,1,101,1,1,1,65,1,12,11,14,9,1,99,99,9999,6,5
"6395",6395,2015,11,8,7,18,4,3,1,101,1,8,1,27,1,4,4,6,1,4,21,3,2013,5,5
"6396",6396,2015,11,8,7,15,3,2,1,108,1,7,1,37,1,6,6,8,2,1,44,6,1997,3,5
"6397",6397,2015,11,8,7,20,4,3,20,2001,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6398",6398,2015,11,8,7,20,4,3,19,1904,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6399",6399,2015,11,8,7,13,3,2,19,1901,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6400",6400,2015,11,8,7,13,3,2,13,1301,2,99,2,36,1,6,6,8,1,1,17,99,9999,6,5
"6401",6401,2015,11,8,7,2,1,1,18,1803,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6402",6402,2015,11,10,2,9,2,1,1,101,1,18,9,999,9,16,12,18,9,1,99,4,9999,6,5
"6403",6403,2015,11,10,2,6,2,1,1,101,1,16,1,71,1,13,11,15,9,1,44,99,1994,3,5
"6404",6404,2015,11,9,1,15,3,2,1,101,2,12,1,21,1,3,3,5,1,1,30,5,2012,5,5
"6405",6405,2015,11,9,1,18,4,3,1,115,1,99,1,35,1,6,6,8,1,5,99,99,9999,6,5
"6406",6406,2015,11,9,1,20,4,3,1,108,1,11,1,17,2,2,2,4,1,4,24,5,2013,5,5
"6407",6407,2015,11,10,2,16,3,2,1,108,1,1,9,999,9,16,12,18,9,10,99,99,9999,6,5
"6408",6408,2015,11,10,2,12,3,2,3,309,2,99,1,21,1,3,3,5,9,2,26,14,9999,6,5
"6409",6409,2015,11,11,3,16,3,2,20,2002,2,99,9,999,9,16,12,18,9,3,99,8,9999,6,5
"6410",6410,2015,11,12,4,23,4,3,1,114,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6411",6411,2015,11,12,4,23,4,3,20,2001,1,1,1,26,1,4,4,6,1,4,2,3,2014,5,5
"6412",6412,2015,11,12,4,19,4,3,5,511,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6413",6413,2015,11,12,4,20,4,3,8,801,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6414",6414,2015,11,12,4,19,4,3,2,207,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6415",6415,2015,11,12,4,14,3,2,17,1703,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6416",6416,2015,11,12,4,0,1,1,4,403,2,99,1,17,2,2,2,4,2,14,99,1,2012,5,5
"6417",6417,2015,11,12,4,19,4,3,4,406,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6418",6418,2015,11,12,4,20,4,3,4,415,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6419",6419,2015,11,13,5,4,1,1,1,101,1,10,9,999,9,16,12,18,9,3,44,4,9999,6,5
"6420",6420,2015,11,13,5,20,4,3,1,101,1,21,1,18,1,2,2,4,1,4,24,5,9999,6,5
"6421",6421,2015,11,13,5,3,1,1,1,114,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6422",6422,2015,11,13,5,6,2,1,1,108,1,4,1,60,1,11,11,13,1,6,19,2,9999,6,5
"6423",6423,2015,11,13,5,19,4,3,1,108,1,8,1,32,1,5,5,7,9,1,32,6,1999,3,5
"6424",6424,2015,11,13,5,14,3,2,5,509,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6425",6425,2015,11,13,5,22,4,3,13,1310,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6426",6426,2015,11,13,5,14,3,2,13,1301,2,99,9,999,9,16,12,18,9,14,99,99,9999,6,5
"6427",6427,2015,11,13,5,2,1,1,8,803,2,99,9,999,9,16,12,18,1,99,99,99,9999,6,5
"6428",6428,2015,11,13,5,15,3,2,18,1801,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6429",6429,2015,11,13,5,12,3,2,7,701,2,99,1,33,1,5,5,7,1,9,99,99,9999,6,5
"6430",6430,2015,11,13,5,19,4,3,4,401,2,99,1,28,1,4,4,6,1,12,99,7,1998,3,5
"6431",6431,2015,11,13,5,20,4,3,4,401,2,99,1,31,1,5,5,7,1,1,37,4,9999,6,5
"6432",6432,2015,11,14,6,7,2,1,1,101,1,9,9,999,9,16,12,18,9,4,99,99,9999,6,5
"6433",6433,2015,11,14,6,1,1,1,1,101,1,8,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6434",6434,2015,11,14,6,19,4,3,1,105,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6435",6435,2015,11,14,6,19,4,3,1,101,1,18,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6436",6436,2015,11,14,6,20,4,3,1,103,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6437",6437,2015,11,14,6,18,4,3,1,115,1,1,1,37,1,6,6,8,9,9,20,3,2002,4,5
"6438",6438,2015,11,14,6,3,1,1,1,116,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6439",6439,2015,11,14,6,17,3,2,6,602,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6440",6440,2015,11,14,6,7,2,1,10,1001,2,99,9,999,9,16,12,18,9,6,99,3,9999,6,5
"6441",6441,2015,11,14,6,10,2,1,11,1107,1,4,1,21,1,3,3,5,1,4,24,7,9999,6,5
"6442",6442,2015,11,14,6,19,4,3,16,1601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6443",6443,2015,11,14,6,17,3,2,17,1711,2,99,9,999,9,16,12,18,9,3,99,5,9999,6,5
"6444",6444,2015,11,14,6,19,4,3,7,701,2,99,9,999,9,16,12,18,9,1,99,4,9999,6,5
"6445",6445,2015,11,15,7,4,1,1,1,101,1,1,9,999,9,16,12,18,9,12,99,1,9999,6,5
"6446",6446,2015,11,15,7,23,4,3,1,101,1,7,1,23,1,3,3,5,2,9,11,1,1997,3,5
"6447",6447,2015,11,15,7,14,3,2,1,108,1,3,1,26,1,4,4,6,1,4,14,5,2013,5,5
"6448",6448,2015,11,15,7,16,3,2,20,2001,2,99,9,999,9,16,12,18,9,3,44,2,9999,6,5
"6449",6449,2015,11,15,7,13,3,2,5,501,2,99,1,16,2,2,2,4,1,4,21,99,2005,4,5
"6450",6450,2015,11,15,7,14,3,2,6,601,2,99,1,27,1,4,4,6,1,9,48,1,2008,4,5
"6451",6451,2015,11,15,7,15,3,2,8,805,2,99,9,999,9,16,12,18,9,2,34,3,2002,4,5
"6452",6452,2015,11,15,7,20,4,3,4,415,1,1,9,999,9,16,12,18,9,4,99,99,9999,6,5
"6453",6453,2015,11,16,1,17,3,2,1,101,1,7,1,25,1,4,4,6,9,4,2,5,2012,5,5
"6454",6454,2015,11,16,1,23,4,3,1,106,1,99,1,24,1,3,3,5,1,4,2,3,9999,6,5
"6455",6455,2015,11,16,1,3,1,1,6,601,1,99,1,30,1,5,5,7,2,3,13,9,1998,3,5
"6456",6456,2015,11,16,1,5,1,1,6,601,2,99,1,999,9,16,12,18,9,3,99,99,9999,6,5
"6457",6457,2015,11,16,1,12,3,2,10,1010,2,99,1,35,1,6,6,8,9,4,42,1,2015,5,5
"6458",6458,2015,11,16,1,13,3,2,8,803,2,99,1,999,9,16,12,18,9,3,99,99,9999,6,5
"6459",6459,2015,11,16,1,23,4,3,16,1604,2,99,1,999,9,16,12,18,9,3,99,99,9999,6,5
"6460",6460,2015,11,16,1,10,2,1,2,207,2,99,1,24,1,3,3,5,9,1,99,99,9999,6,5
"6461",6461,2015,11,16,1,19,4,3,2,203,2,99,1,999,9,16,12,18,9,1,99,99,9999,6,5
"6462",6462,2015,11,16,1,23,4,3,17,1710,2,99,1,23,1,3,3,5,9,4,20,3,2012,5,5
"6463",6463,2015,11,17,2,19,4,3,1,105,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6464",6464,2015,11,17,2,15,3,2,1,101,1,7,1,23,1,3,3,5,9,1,99,99,9999,6,5
"6465",6465,2015,11,17,2,15,3,2,10,1016,1,99,1,26,1,4,4,6,9,5,19,2,9999,6,5
"6466",6466,2015,11,17,2,17,3,2,10,1014,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6467",6467,2015,11,17,2,12,3,2,9,901,2,99,1,36,1,6,6,8,9,4,21,1,9999,6,5
"6468",6468,2015,11,17,2,22,4,3,16,1604,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6469",6469,2015,11,17,2,18,4,3,18,1804,2,99,9,999,9,16,12,18,9,6,15,1,9999,6,5
"6470",6470,2015,11,17,2,14,3,2,17,1701,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6471",6471,2015,11,18,3,15,3,2,1,114,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6472",6472,2015,11,18,3,13,3,2,20,2001,2,99,2,33,1,5,5,7,9,99,99,99,9999,6,5
"6473",6473,2015,11,18,3,22,4,3,19,1904,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6474",6474,2015,11,18,3,22,4,3,13,1301,2,99,1,999,9,16,12,18,9,1,99,99,9999,6,5
"6475",6475,2015,11,18,3,20,4,3,16,1615,2,99,9,999,9,16,12,18,9,6,99,99,9999,6,5
"6476",6476,2015,11,18,3,17,3,2,18,1801,2,99,1,999,9,16,12,18,9,6,99,8,9999,6,5
"6477",6477,2015,11,18,3,6,2,1,17,1701,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
"6478",6478,2015,11,18,3,21,4,3,17,1703,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
"6479",6479,2015,11,18,3,12,3,2,14,1413,1,99,9,999,9,16,12,18,9,12,99,1,1987,2,5
"6480",6480,2015,11,19,4,18,4,3,1,106,2,99,1,44,1,7,7,9,9,12,99,1,9999,6,5
"6481",6481,2015,11,19,4,8,2,1,1,101,1,17,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6482",6482,2015,11,19,4,21,4,3,1,101,1,10,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6483",6483,2015,11,19,4,8,2,1,1,101,1,16,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6484",6484,2015,11,19,4,21,4,3,1,101,1,11,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6485",6485,2015,11,19,4,5,1,1,1,101,1,12,9,999,9,16,12,18,9,6,99,99,9999,6,5
"6486",6486,2015,11,19,4,12,3,2,1,101,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6487",6487,2015,11,19,4,6,2,1,1,114,2,99,1,34,1,5,5,7,9,12,99,99,9999,6,5
"6488",6488,2015,11,19,4,22,4,3,1,114,1,99,1,29,1,4,4,6,9,4,2,1,2013,5,5
"6489",6489,2015,11,19,4,20,4,3,1,115,1,10,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6490",6490,2015,11,19,4,20,4,3,20,2010,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
"6491",6491,2015,11,19,4,12,3,2,19,1903,2,99,9,999,9,16,12,18,9,2,44,9,2000,4,5
"6492",6492,2015,11,19,4,10,2,1,5,505,2,99,9,999,9,16,12,18,9,6,99,4,9999,6,5
"6493",6493,2015,11,19,4,19,4,3,10,1001,2,99,1,32,1,5,5,7,1,14,2,1,9999,6,5
"6494",6494,2015,11,19,4,8,2,1,10,1001,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
