"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","g_hora","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_2","mayor_menor","tipo_veh","color_veh","modelo_veh","causa_acc","marca_veh","estado_pil"
4634,23,"Abril","Martes",19,"18:00 a 23:59","Totonicapán","Totonicapán","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4635,23,"Abril","Martes",12,"12:00 a 17:59","Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","28","25-29","Mayor","Camión","Blanco","IGNORADO","Atropellado","Hino","Ignorado"
4636,24,"Abril","Miercoles",17,"12:00 a 17:59","Guatemala","Palencia","Rural","Ignorado","Hombre","33","30-34","Mayor","Bus urbano","Verde","IGNORADO","Atropellado","International","Normal"
4637,24,"Abril","Miercoles",10,"06:00 a 11:59","Guatemala","Guatemala","Urbano","7","Hombre","46","45-49","Mayor","Automovil","Azul","IGNORADO","Atropellado","Toyota","Ignorado"
4638,24,"Abril","Miercoles",10,"06:00 a 11:59","Guatemala","San Juan Sacatepéquez","Urbano","8","Hombre","Ignorado","Ignorado","Mayor","Automovil","Rojo","IGNORADO","Atropellado","Nissan_duplicated_37","Ignorado"
4639,24,"Abril","Miercoles",11,"06:00 a 11:59","Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4640,24,"Abril","Miercoles",22,"18:00 a 23:59","Totonicapán","Totonicapán","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Normal"
4641,24,"Abril","Miercoles",21,"18:00 a 23:59","El Progreso","Guastatoya","Rural","Ignorado","Hombre","31","30-34","Mayor","Camión","Blanco","2012","Atropellado","Isuzu","Ignorado"
4642,25,"Abril","Jueves",7,"06:00 a 11:59","Guatemala","Guatemala","Urbano","7","Hombre","30","30-34","Mayor","Automovil","Verde","IGNORADO","Atropellado","Volvo","Ignorado"
4643,25,"Abril","Jueves",22,"18:00 a 23:59","Quetzaltenango","Quetzaltenango","Rural","Ignorado","Hombre","25","25-29","Mayor","Cabezal","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4644,25,"Abril","Jueves",0,"00:00 a 05:59","Totonicapán","Totonicapán","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4645,25,"Abril","Jueves",13,"12:00 a 17:59","El Progreso","Guastatoya","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Pick up","Ignorado","IGNORADO","Atropellado","Toyota","Ignorado"
4646,25,"Abril","Jueves",13,"12:00 a 17:59","El Progreso","Guastatoya","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4647,26,"Abril","Viernes",18,"18:00 a 23:59","Guatemala","Guatemala","Urbano","21","Hombre","32","30-34","Mayor","Automovil","Ignorado","2004","Atropellado","Hyundai","Ignorado"
4648,26,"Abril","Viernes",10,"06:00 a 11:59","Guatemala","Guatemala","Urbano","12","Hombre","34","30-34","Mayor","Automovil","Anaranjado","IGNORADO","Atropellado","Daewoo","Normal"
4649,26,"Abril","Viernes",22,"18:00 a 23:59","Guatemala","Mixco","Urbano","7","Hombre","27","25-29","Mayor","Automovil","Ignorado","2004","Atropellado","Toyota","Ignorado"
4650,26,"Abril","Viernes",15,"12:00 a 17:59","Zacapa","Zacapa","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Automovil","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4651,26,"Abril","Viernes",22,"18:00 a 23:59","Escuintla","Tiquizate","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Automovil","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4652,26,"Abril","Viernes",16,"12:00 a 17:59","Suchitepéquez","Cuyotenango","Urbano","12","Hombre","Ignorado","Ignorado","Mayor","Automovil","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4653,26,"Abril","Viernes",16,"12:00 a 17:59","San Marcos","San Pedro Sacatepéquez_duplicated_1202","Rural","Ignorado","Hombre","47","45-49","Mayor","Motocicleta","Rojo","IGNORADO","Atropellado","Ignorado","Normal"
4654,26,"Abril","Viernes",10,"06:00 a 11:59","Huehuetenango","Huehuetenango","Urbano","5","Hombre","35","35-39","Mayor","Pick up","Rojo","1986","Atropellado","Toyota","Normal"
4655,26,"Abril","Viernes",15,"12:00 a 17:59","Alta Verapaz","Tactic","Urbano","1","Hombre","31","30-34","Mayor","Automovil","Blanco","1988","Atropellado","Toyota","Ignorado"
4656,26,"Abril","Viernes",21,"18:00 a 23:59","Alta Verapaz","Cobán","Urbano","12","Hombre","20","20-24","Mayor","Motocicleta","Rojo","IGNORADO","Atropellado","Ignorado","Ebrio"
4657,26,"Abril","Viernes",20,"18:00 a 23:59","Quiché","Zacualpa","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Camión","Rojo","IGNORADO","Atropellado","Ignorado","Ignorado"
4658,26,"Abril","Viernes",7,"06:00 a 11:59","Chimaltenango","Tecpán Guatemala","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Automovil","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4659,27,"Abril","Sabado",22,"18:00 a 23:59","Guatemala","Guatemala","Urbano","7","Hombre","29","25-29","Mayor","Motocicleta","Negro","2010","Atropellado","Ignorado","Ebrio"
4660,27,"Abril","Sabado",23,"18:00 a 23:59","Solola","Panajachel","Rural","Ignorado","Hombre","36","35-39","Mayor","Camioneta","Gris","IGNORADO","Atropellado","Toyota","Normal"
4661,27,"Abril","Sabado",19,"18:00 a 23:59","Sacatepéquez","Antigua Guatemala","Rural","Ignorado","Hombre","27","25-29","Mayor","Automovil","Blanco","1993","Atropellado","Toyota","Ebrio"
4662,28,"Abril","Domingo",2,"00:00 a 05:59","Guatemala","Amatitlán","Rural","Ignorado","Hombre","25","25-29","Mayor","Automovil","Ignorado","IGNORADO","Atropellado","Mazda","Ebrio"
4663,28,"Abril","Domingo",17,"12:00 a 17:59","Guatemala","Amatitlán","Rural","Ignorado","Hombre","36","35-39","Mayor","Automovil","Ignorado","IGNORADO","Atropellado","Hyundai","Ebrio"
4664,28,"Abril","Domingo",23,"18:00 a 23:59","Santa Rosa","Taxisco","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4665,28,"Abril","Domingo",22,"18:00 a 23:59","Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","31","30-34","Mayor","Motocicleta","Rojo","IGNORADO","Atropellado","Honda","Ebrio"
4666,28,"Abril","Domingo",0,"00:00 a 05:59","Petén","Flores","Rural","Ignorado","Hombre","28","25-29","Mayor","Motocicleta","Azul","IGNORADO","Atropellado","Freedom","Ebrio"
4667,28,"Abril","Domingo",20,"18:00 a 23:59","Solola","Sololá","Rural","Ignorado","Hombre","28","25-29","Mayor","Camión","Ignorado","IGNORADO","Atropellado","Ignorado","Ebrio"
4668,28,"Abril","Domingo",20,"18:00 a 23:59","Solola","Sololá","Rural","Ignorado","Hombre","22","20-24","Mayor","Pick up","Celeste","IGNORADO","Atropellado","Toyota","Normal"
4669,29,"Abril","Lunes",7,"06:00 a 11:59","Escuintla","Palín","Rural","Ignorado","Hombre","32","30-34","Mayor","Automovil","Gris","2009","Atropellado","Mazda","Normal"
4670,29,"Abril","Lunes",22,"18:00 a 23:59","Alta Verapaz","Chisec","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Cabezal","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4671,29,"Abril","Lunes",13,"12:00 a 17:59","Retalhuleu","Retalhuleu","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4672,30,"Abril","Martes",15,"12:00 a 17:59","Guatemala","Guatemala","Urbano","11","Hombre","60","60 y mas","Mayor","Bus urbano","Verde","IGNORADO","Atropellado","Ignorado","Normal"
4673,30,"Abril","Martes",22,"18:00 a 23:59","Guatemala","Guatemala","Urbano","11","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4674,30,"Abril","Martes",11,"06:00 a 11:59","Guatemala","Guatemala","Urbano","19","Hombre","46","45-49","Mayor","Bus urbano","Rojo","IGNORADO","Atropellado","Mercedes benz","Normal"
4675,30,"Abril","Martes",13,"12:00 a 17:59","Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4676,30,"Abril","Martes",20,"18:00 a 23:59","Petén","Flores","Urbano","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Automovil","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4677,30,"Abril","Martes",3,"00:00 a 05:59","Quiché","Nebaj","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Automovil","Negro","IGNORADO","Atropellado","Ignorado","Ignorado"
4678,30,"Abril","Martes",14,"12:00 a 17:59","Solola","Sololá","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4679,1,"Mayo","Miercoles",16,"12:00 a 17:59","Guatemala","Guatemala","Urbano","12","Hombre","60","60 y mas","Mayor","Bus urbano","Verde","IGNORADO","Atropellado","Volvo","Ignorado"
4680,1,"Mayo","Miercoles",22,"18:00 a 23:59","Guatemala","Guatemala","Urbano","12","Hombre","Ignorado","Ignorado","Mayor","Pick up","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4681,1,"Mayo","Miercoles",10,"06:00 a 11:59","Guatemala","San Juan Sacatepéquez","Rural","Ignorado","Hombre","17","15-19","Menor","Pick up","Corinto","1989","Atropellado","Nissan_duplicated_37","Ignorado"
4682,1,"Mayo","Miercoles",9,"06:00 a 11:59","Escuintla","Escuintla","Rural","Ignorado","Mujer","35","35-39","Mayor","Automovil","Verde","IGNORADO","Atropellado","Honda","Ignorado"
4683,1,"Mayo","Miercoles",16,"12:00 a 17:59","Santa Rosa","Cuilapa","Rural","Ignorado","Hombre","27","25-29","Mayor","Motocicleta","Rojo","2004","Atropellado","Bajaj","Ebrio"
4684,1,"Mayo","Miercoles",20,"18:00 a 23:59","Retalhuleu","Retalhuleu","Rural","Ignorado","Hombre","26","25-29","Mayor","Automovil","Gris","IGNORADO","Atropellado","Hyundai","Ebrio"
4685,1,"Mayo","Miercoles",16,"12:00 a 17:59","Izabal","Puerto Barrios","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Pick up","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4686,1,"Mayo","Miercoles",10,"06:00 a 11:59","Quiché","Santa Cruz del Quiché","Rural","Ignorado","Hombre","32","30-34","Mayor","Automovil","Negro","1999","Atropellado","Mazda","Normal"
4687,2,"Mayo","Jueves",20,"18:00 a 23:59","Guatemala","Guatemala","Urbano","3","Hombre","21","20-24","Mayor","Motocicleta","Negro","2012","Atropellado","Bajaj","Ignorado"
4688,2,"Mayo","Jueves",17,"12:00 a 17:59","Guatemala","Guatemala","Urbano","10","Hombre","36","35-39","Mayor","Pick up","Gris","1998","Atropellado","Toyota","Ignorado"
4689,2,"Mayo","Jueves",22,"18:00 a 23:59","Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","22","20-24","Mayor","Motocicleta","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4690,2,"Mayo","Jueves",12,"12:00 a 17:59","Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","37","35-39","Mayor","Pick up","Anaranjado","1984","Atropellado","Toyota","Ignorado"
4691,2,"Mayo","Jueves",22,"18:00 a 23:59","Huehuetenango","Huehuetenango","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Camioneta","Azul","IGNORADO","Atropellado","Ignorado","Ignorado"
4692,2,"Mayo","Jueves",15,"12:00 a 17:59","Izabal","Puerto Barrios","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Pick up","Blanco","IGNORADO","Atropellado","Ignorado","Ignorado"
4693,2,"Mayo","Jueves",14,"12:00 a 17:59","Izabal","Puerto Barrios","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4694,2,"Mayo","Jueves",15,"12:00 a 17:59","Petén","Flores","Rural","Ignorado","Hombre","23","20-24","Mayor","Pick up","Gris","IGNORADO","Atropellado","Toyota","Ignorado"
4695,3,"Mayo","Viernes",16,"12:00 a 17:59","Guatemala","Guatemala","Urbano","1","Mujer","42","40-44","Mayor","Automovil","Gris","2001","Atropellado","Mitsubishi","Ignorado"
4696,3,"Mayo","Viernes",20,"18:00 a 23:59","Guatemala","Guatemala","Urbano","17","Hombre","Ignorado","Ignorado","Mayor","Automovil","Corinto","IGNORADO","Atropellado","Honda","Ignorado"
4697,3,"Mayo","Viernes",21,"18:00 a 23:59","Guatemala","Villa Nueva","Rural","Ignorado","Hombre","30","30-34","Mayor","Pick up","Blanco","1998","Atropellado","Nissan_duplicated_37","Ignorado"
4698,3,"Mayo","Viernes",20,"18:00 a 23:59","Jutiapa","Jutiapa","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4699,3,"Mayo","Viernes",22,"18:00 a 23:59","El Progreso","Guastatoya","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4700,3,"Mayo","Viernes",14,"12:00 a 17:59","Chimaltenango","Chimaltenango","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Pick up","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4701,4,"Mayo","Sabado",9,"06:00 a 11:59","Guatemala","Santa Catarina Pinula","Urbano","3","Hombre","Ignorado","Ignorado","Mayor","Camioneta","Corinto","IGNORADO","Atropellado","Toyota","Ignorado"
4702,4,"Mayo","Sabado",18,"18:00 a 23:59","Guatemala","Guatemala","Urbano","12","Hombre","Ignorado","Ignorado","Mayor","Motocicleta","Negro","IGNORADO","Atropellado","Ignorado","Ignorado"
4703,4,"Mayo","Sabado",13,"12:00 a 17:59","Jalapa","Jalapa","Rural","Ignorado","Hombre","28","25-29","Mayor","Bus urbano","Blanco","1992","Atropellado","International","Ignorado"
4704,4,"Mayo","Sabado",7,"06:00 a 11:59","Santa Rosa","Cuilapa","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4705,4,"Mayo","Sabado",18,"18:00 a 23:59","Suchitepéquez","Mazatenango","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Camión","Blanco","IGNORADO","Atropellado","Ignorado","Ignorado"
4706,4,"Mayo","Sabado",2,"00:00 a 05:59","Petén","Flores","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4707,5,"Mayo","Domingo",15,"12:00 a 17:59","Guatemala","Santa Catarina Pinula","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Automovil","Blanco","IGNORADO","Atropellado","Honda","Ignorado"
4708,5,"Mayo","Domingo",13,"12:00 a 17:59","Guatemala","Villa Nueva","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Camioneta","Gris","IGNORADO","Atropellado","Ignorado","Ignorado"
4709,5,"Mayo","Domingo",19,"18:00 a 23:59","Guatemala","Mixco","Rural","1","Hombre","74","60 y mas","Mayor","Pick up","Beige","1981","Atropellado","Toyota","Ignorado"
4710,5,"Mayo","Domingo",14,"12:00 a 17:59","Guatemala","San Juan Sacatepéquez","Urbano","8","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4711,5,"Mayo","Domingo",12,"12:00 a 17:59","Jutiapa","Jutiapa","Rural","Ignorado","Hombre","34","30-34","Mayor","Motocicleta","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4712,5,"Mayo","Domingo",19,"18:00 a 23:59","Zacapa","Zacapa","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4713,5,"Mayo","Domingo",20,"18:00 a 23:59","Escuintla","Escuintla","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4714,5,"Mayo","Domingo",10,"06:00 a 11:59","Quetzaltenango","Quetzaltenango","Rural","Ignorado","Hombre","26","25-29","Mayor","Microbus","Blanco","IGNORADO","Atropellado","Mercedes benz","Ignorado"
4715,5,"Mayo","Domingo",20,"18:00 a 23:59","Baja Verapaz","Salamá","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Motocicleta","Rojo","IGNORADO","Atropellado","Bajaj","Ignorado"
4716,5,"Mayo","Domingo",23,"18:00 a 23:59","Petén","Flores","Rural","Ignorado","Hombre","44","40-44","Mayor","Pick up","Rojo","1991","Atropellado","Ignorado","Ignorado"
4717,5,"Mayo","Domingo",11,"06:00 a 11:59","Solola","Sololá","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4718,5,"Mayo","Domingo",20,"18:00 a 23:59","Solola","Sololá","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4719,6,"Mayo","Lunes",11,"06:00 a 11:59","Santa Rosa","Santa María Ixhuatán","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Pick up","Ignorado","IGNORADO","Atropellado","Toyota","Ignorado"
4720,6,"Mayo","Lunes",13,"12:00 a 17:59","Baja Verapaz","Salamá","Rural","Ignorado","Hombre","18","15-19","Mayor","Motocicleta","Rojo","IGNORADO","Atropellado","Bajaj","Normal"
4721,6,"Mayo","Lunes",17,"12:00 a 17:59","Chimaltenango","Parramos","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Motocicleta","Rojo","IGNORADO","Atropellado","Bajaj","Ignorado"
4722,7,"Mayo","Martes",15,"12:00 a 17:59","Guatemala","Guatemala","Urbano","7","Hombre","54","50-54","Mayor","Pick up","Blanco","2008","Atropellado","Isuzu","Ignorado"
4723,7,"Mayo","Martes",19,"18:00 a 23:59","Guatemala","Villa Nueva","Rural","12","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4724,7,"Mayo","Martes",16,"12:00 a 17:59","Escuintla","Escuintla","Urbano","3","Hombre","Ignorado","Ignorado","Mayor","Motocicleta","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4725,7,"Mayo","Martes",7,"06:00 a 11:59","Solola","Sololá","Rural","12","Hombre","Ignorado","Ignorado","Mayor","Pick up","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4726,8,"Mayo","Miercoles",18,"18:00 a 23:59","Guatemala","Guatemala","Urbano","18","Mujer","32","30-34","Mayor","Automovil","Azul","IGNORADO","Atropellado","Kia","Normal"
4727,8,"Mayo","Miercoles",9,"06:00 a 11:59","Guatemala","Petapa","Urbano","7","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4728,8,"Mayo","Miercoles",11,"06:00 a 11:59","Guatemala","Mixco","Urbano","3","Hombre","26","25-29","Mayor","Bus urbano","Rojo","IGNORADO","Atropellado","Blue bird","Normal"
4729,8,"Mayo","Miercoles",17,"12:00 a 17:59","Escuintla","Palín","Urbano","Ignorado","Hombre","34","30-34","Mayor","Pick up","Rojo","IGNORADO","Atropellado","Mazda","Ignorado"
4730,8,"Mayo","Miercoles",13,"12:00 a 17:59","Totonicapán","Totonicapán","Urbano","4","Hombre","19","15-19","Mayor","Motocicleta","Blanco","2013","Atropellado","Honda","Normal"
4731,8,"Mayo","Miercoles",16,"12:00 a 17:59","Alta Verapaz","Chisec","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4732,8,"Mayo","Miercoles",9,"06:00 a 11:59","El Progreso","San Antonio la Paz","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4733,8,"Mayo","Miercoles",9,"06:00 a 11:59","Petén","Flores","Urbano","2","Hombre","55","55-59","Mayor","Motocicleta","Ignorado","2013","Atropellado","Freedom","Normal"
4734,9,"Mayo","Jueves",7,"06:00 a 11:59","Guatemala","Guatemala","Urbano","1","Hombre","17","15-19","Menor","Motocicleta","Azul","2004","Atropellado","Subaru","Normal"
4735,9,"Mayo","Jueves",22,"18:00 a 23:59","Guatemala","Mixco","Rural","1","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4736,9,"Mayo","Jueves",8,"06:00 a 11:59","Suchitepéquez","San Antonio Suchitepéquez","Urbano","1","Hombre","23","20-24","Mayor","Mototaxi","Rojo","2008","Atropellado","Bajaj","Normal"
4737,9,"Mayo","Jueves",15,"12:00 a 17:59","Huehuetenango","La Democracia_duplicated_1312","Rural","Ignorado","Hombre","39","35-39","Mayor","Pick up","Azul","IGNORADO","Atropellado","Toyota","Normal"
4738,9,"Mayo","Jueves",21,"18:00 a 23:59","Alta Verapaz","Santa Catalina La Tinta","Rural","Ignorado","Hombre","22","20-24","Mayor","Motocicleta","Rojo","IGNORADO","Atropellado","Bajaj","Ebrio"
4739,9,"Mayo","Jueves",20,"18:00 a 23:59","Petén","Poptún","Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Ignorado","Ignorado","IGNORADO","Atropellado","Ignorado","Ignorado"
4740,9,"Mayo","Jueves",18,"18:00 a 23:59","Quiché","Santa Cruz del Quiché","Rural","Ignorado","Hombre","30","30-34","Mayor","Microbus","Blanco","2000","Atropellado","Toyota","Normal"
4741,10,"Mayo","Viernes",16,"12:00 a 17:59","Guatemala","Guatemala","Urbano","1","Hombre","25","25-29","Mayor","Camión","Blanco","2005","Atropellado","Kia","Normal"
4742,10,"Mayo","Viernes",20,"18:00 a 23:59","Guatemala","Mixco","Urbano","10","Hombre","30","30-34","Mayor","Automovil","Blanco","1992","Atropellado","Toyota","Normal"
