"","núm_corre","año_ocu","día_ocu","hora_ocu","g_hora","g_hora_5","mes_ocu","día_sem_ocu","mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","fall_les","int_o_noint"
"1171",1171,2017,1,17,3,2,2,3,1801,18,99,1,22,3,3,5,1,5,19,2,1999,3,5,1,2
"1172",1172,2017,1,23,4,3,2,3,1412,14,99,1,17,2,2,4,2,5,17,2,9999,6,5,2,1
"1173",1173,2017,1,11,2,1,2,3,312,3,99,2,29,4,4,6,1,4,999,3,9999,6,5,2,1
"1174",1174,2017,3,17,3,2,2,5,2202,22,99,1,34,5,5,7,1,99,999,99,9999,6,5,2,1
"1175",1175,2017,3,18,4,3,2,5,2007,20,99,1,56,10,10,12,1,99,999,99,9999,6,5,1,2
"1176",1176,2017,3,16,3,2,2,5,1904,19,99,2,5,1,1,2,2,9,999,1,9999,6,5,2,1
"1177",1177,2017,3,20,4,3,2,5,1010,10,99,1,36,6,6,8,1,99,999,99,9999,6,5,1,2
"1178",1178,2017,3,10,2,1,2,5,1601,16,99,1,29,4,4,6,1,99,999,99,9999,6,5,2,1
"1179",1179,2017,3,20,4,3,2,5,1420,14,99,2,43,7,7,9,1,4,67,99,2014,5,5,2,1
"1180",1180,2017,3,10,2,1,2,5,710,7,99,1,69,12,11,14,1,9,69,6,2004,4,5,2,1
"1181",1181,2017,3,19,4,3,2,5,401,4,99,1,27,4,4,6,1,99,999,99,9999,6,5,2,1
"1182",1182,2017,3,19,4,3,2,5,401,4,99,1,999,16,12,18,1,99,999,99,9999,6,5,2,1
"1183",1183,2017,3,21,4,3,2,5,416,4,99,1,15,2,2,4,2,99,999,99,9999,6,5,2,1
"1184",1184,2017,4,11,2,1,2,6,101,1,18,1,22,3,3,5,1,1,999,99,9999,6,5,2,1
"1185",1185,2017,4,23,4,3,2,6,105,1,99,1,49,8,8,10,1,1,999,99,9999,6,5,2,1
"1186",1186,2017,4,11,2,1,2,6,2201,22,99,1,45,8,8,10,1,3,999,2,9999,6,5,2,1
"1187",1187,2017,4,18,4,3,2,6,2201,22,99,1,27,4,4,6,1,1,999,99,9999,6,5,2,1
"1188",1188,2017,4,18,4,3,2,6,2201,22,99,1,23,3,3,5,1,1,999,99,9999,6,5,2,1
"1189",1189,2017,4,18,4,3,2,6,2201,22,99,1,17,2,2,4,2,1,999,99,9999,6,5,2,1
"1190",1190,2017,4,19,4,3,2,6,2205,22,99,1,24,3,3,5,1,3,52,99,9999,6,5,2,1
"1191",1191,2017,4,20,4,3,2,6,1903,19,99,2,23,3,3,5,1,9,28,4,9999,6,5,2,1
"1192",1192,2017,4,23,4,3,2,6,1101,11,99,1,30,5,5,7,1,99,999,99,9999,6,5,2,1
"1193",1193,2017,5,23,4,3,2,7,101,1,9,1,20,3,3,5,1,3,56,1,1997,3,5,2,1
"1194",1194,2017,5,23,4,3,2,7,109,1,99,1,42,7,7,9,1,1,27,7,1985,2,5,2,1
"1195",1195,2017,5,13,3,2,2,7,2001,20,99,1,18,2,2,4,1,2,999,99,9999,6,5,2,1
"1196",1196,2017,5,13,3,2,2,7,2001,20,99,2,25,4,4,6,1,2,999,99,9999,6,5,2,1
"1197",1197,2017,5,9,2,1,2,7,1901,19,99,1,7,1,1,2,2,4,32,5,2016,5,5,2,1
"1198",1198,2017,5,20,4,3,2,7,1901,19,99,1,8,1,1,2,2,4,999,99,9999,6,5,2,1
"1199",1199,2017,5,20,4,3,2,7,901,9,99,1,53,9,9,11,1,99,999,99,9999,6,5,1,2
"1200",1200,2017,5,1,1,1,2,7,1601,16,99,1,32,5,5,7,1,4,999,99,9999,6,5,2,1
"1201",1201,2017,5,19,4,3,2,7,1420,14,99,2,52,9,9,11,1,4,999,99,9999,6,5,2,1
"1202",1202,2017,5,19,4,3,2,7,1420,14,99,2,37,6,6,8,1,4,999,99,9999,6,5,2,1
"1203",1203,2017,5,19,4,3,2,7,1420,14,99,2,16,2,2,4,2,4,999,99,9999,6,5,2,1
"1204",1204,2017,6,9,2,1,2,1,101,1,1,1,21,3,3,5,1,3,69,5,9999,6,5,2,1
"1205",1205,2017,6,6,2,1,2,1,506,5,99,1,64,11,11,13,1,4,6,1,2013,5,5,2,1
"1206",1206,2017,6,7,2,1,2,1,601,6,99,1,64,11,11,13,1,4,999,99,9999,6,5,2,1
"1207",1207,2017,6,19,4,3,2,1,1109,11,99,1,17,2,2,4,2,4,999,99,9999,6,5,2,1
"1208",1208,2017,6,21,4,3,2,1,1607,16,99,2,18,2,2,4,1,4,999,99,9999,6,5,2,1
"1209",1209,2017,6,21,4,3,2,1,1609,16,99,1,34,5,5,7,1,4,999,99,9999,6,5,2,1
"1210",1210,2017,6,16,3,2,2,1,1706,17,99,1,57,10,10,12,1,4,999,99,9999,6,5,2,1
"1211",1211,2017,7,10,2,1,2,2,501,5,99,1,85,15,11,17,1,11,999,99,9999,6,5,2,1
"1212",1212,2017,7,10,2,1,2,2,1801,18,99,1,85,15,11,17,1,6,19,2,1989,2,5,2,1
"1213",1213,2017,7,18,4,3,2,2,510,5,99,1,63,11,11,13,1,3,17,4,1982,2,5,2,1
"1214",1214,2017,7,18,4,3,2,2,510,5,99,1,2,1,1,1,2,3,17,4,1982,2,5,2,1
"1215",1215,2017,8,18,4,3,2,3,101,1,1,1,5,1,1,2,2,1,69,3,9999,6,5,2,1
"1216",1216,2017,8,21,4,3,2,3,101,1,18,1,74,13,11,15,1,4,6,5,9999,6,5,2,1
"1217",1217,2017,8,10,2,1,2,3,1202,12,99,2,18,2,2,4,1,1,48,4,9999,6,5,2,1
"1218",1218,2017,8,14,3,2,2,3,117,1,99,1,21,3,3,5,1,1,999,99,9999,6,5,2,1
"1219",1219,2017,9,18,4,3,2,4,110,1,99,1,16,2,2,4,2,1,999,99,9999,6,5,2,1
"1220",1220,2017,9,20,4,3,2,4,2107,21,99,1,78,14,11,16,1,4,32,1,9999,6,5,2,1
"1221",1221,2017,9,10,2,1,2,4,2011,20,99,2,36,6,6,8,1,99,999,99,9999,6,5,2,1
"1222",1222,2017,10,23,4,3,2,5,101,1,6,1,38,6,6,8,1,4,6,1,9999,6,5,2,1
"1223",1223,2017,10,21,4,3,2,5,1101,11,99,2,50,9,9,11,1,99,999,99,9999,6,5,2,1
"1224",1224,2017,11,19,4,3,2,6,1008,10,99,1,35,6,6,8,1,6,999,2,9999,6,5,1,2
"1225",1225,2017,11,19,4,3,2,6,101,1,18,1,31,5,5,7,1,3,69,99,9999,6,5,1,2
"1226",1226,2017,11,14,3,2,2,6,509,5,99,1,32,5,5,7,1,3,56,4,2001,4,5,1,2
"1227",1227,2017,11,22,4,3,2,6,101,1,17,1,23,3,3,5,1,1,41,1,2014,5,5,2,1
"1228",1228,2017,11,18,4,3,2,6,2004,20,99,1,68,12,11,14,1,4,6,1,9999,6,5,2,1
"1229",1229,2017,11,18,4,3,2,6,602,6,99,1,9,1,1,2,2,1,52,11,9999,6,5,2,1
"1230",1230,2017,11,21,4,3,2,6,1001,10,99,1,40,7,7,9,1,14,6,1,9999,6,5,2,1
"1231",1231,2017,11,20,4,3,2,6,101,1,11,1,50,9,9,11,1,99,999,99,9999,6,5,1,2
"1232",1232,2017,11,22,4,3,2,6,110,1,99,1,50,9,9,11,1,99,999,99,9999,6,5,1,2
"1233",1233,2017,11,22,4,3,2,6,901,9,99,1,999,16,12,18,1,99,999,99,9999,6,5,1,2
"1234",1234,2017,12,7,2,1,2,7,101,1,6,1,28,4,4,6,1,4,32,99,9999,6,5,2,1
"1235",1235,2017,12,7,2,1,2,7,101,1,6,1,50,9,9,11,1,4,32,99,9999,6,5,2,1
"1236",1236,2017,12,9,2,1,2,7,101,1,18,2,32,5,5,7,1,4,18,1,2016,5,5,2,1
"1237",1237,2017,12,7,2,1,2,7,109,1,99,1,24,3,3,5,1,4,94,99,9999,6,5,2,1
"1238",1238,2017,12,2,1,1,2,7,109,1,99,1,25,4,4,6,1,99,56,4,9999,6,5,2,1
"1239",1239,2017,12,15,3,2,2,7,916,9,99,1,55,10,10,12,1,3,999,99,9999,6,5,2,1
"1240",1240,2017,12,9,2,1,2,7,1501,15,99,1,17,2,2,4,2,3,999,2,9999,6,5,2,1
"1241",1241,2017,12,21,4,3,2,7,1712,17,99,1,50,9,9,11,1,6,999,99,9999,6,5,1,2
"1242",1242,2017,12,16,3,2,2,7,414,4,99,1,34,5,5,7,1,2,31,99,9999,6,5,2,1
"1243",1243,2017,13,21,4,3,2,1,1708,17,99,1,69,12,11,14,1,6,19,2,1996,3,5,1,2
"1244",1244,2017,14,21,4,3,2,2,117,1,99,2,24,3,3,5,1,4,6,5,2016,5,5,2,1
"1245",1245,2017,14,18,4,3,2,2,606,6,99,1,11,1,1,3,2,4,3,5,2011,5,5,2,1
"1246",1246,2017,14,18,4,3,2,2,606,6,99,2,9,1,1,2,2,4,3,5,2011,5,5,2,1
"1247",1247,2017,14,12,3,2,2,2,802,8,99,1,18,2,2,4,1,5,999,99,9999,6,5,2,1
"1248",1248,2017,14,12,3,2,2,2,802,8,99,1,31,5,5,7,1,5,999,99,9999,6,5,2,1
"1249",1249,2017,14,12,3,2,2,2,802,8,99,1,20,3,3,5,1,5,999,99,9999,6,5,2,1
"1250",1250,2017,14,11,2,1,2,2,1607,16,99,1,7,1,1,2,2,4,67,5,9999,6,5,2,1
"1251",1251,2017,14,18,4,3,2,2,401,4,99,1,17,2,2,4,2,99,999,99,9999,6,5,2,1
"1252",1252,2017,14,22,4,3,2,2,401,4,99,1,27,4,4,6,1,99,999,99,9999,6,5,2,1
"1253",1253,2017,14,13,3,2,2,2,302,3,99,1,71,13,11,15,1,4,6,3,9999,6,5,2,1
"1254",1254,2017,15,10,2,1,2,3,110,1,99,2,21,3,3,5,1,99,999,99,9999,6,5,2,1
"1255",1255,2017,15,18,4,3,2,3,901,9,99,1,52,9,9,11,1,9,41,7,2004,4,5,2,1
"1256",1256,2017,15,8,2,1,2,3,901,9,99,1,10,1,1,3,2,5,999,99,9999,6,5,1,2
"1257",1257,2017,16,19,4,3,2,4,106,1,99,1,60,11,11,13,1,3,999,4,9999,6,5,1,2
"1258",1258,2017,16,6,2,1,2,4,111,1,99,1,21,3,3,5,1,1,999,99,9999,6,5,2,1
"1259",1259,2017,16,3,1,1,2,4,2214,22,99,1,33,5,5,7,1,5,999,99,9999,6,5,2,1
"1260",1260,2017,16,3,1,1,2,4,2214,22,99,1,35,6,6,8,1,5,999,99,9999,6,5,2,1
"1261",1261,2017,16,10,2,1,2,4,2001,20,99,1,77,14,11,16,1,2,27,99,9999,6,5,1,2
"1262",1262,2017,16,19,4,3,2,4,601,6,99,1,65,12,11,14,1,99,999,99,9999,6,5,1,2
"1263",1263,2017,16,14,3,2,2,4,1001,10,99,2,12,1,1,3,2,1,69,4,9999,6,5,2,1
"1264",1264,2017,16,13,3,2,2,4,919,9,99,1,11,1,1,3,2,99,999,99,9999,6,5,2,1
"1265",1265,2017,16,11,2,1,2,4,207,2,99,1,26,4,4,6,1,6,999,99,9999,6,5,1,2
"1266",1266,2017,16,21,4,3,2,4,304,3,99,1,16,2,2,4,2,5,999,99,9999,6,5,1,2
"1267",1267,2017,17,8,2,1,2,5,101,1,18,2,74,13,11,15,1,4,32,1,9999,6,5,2,1
"1268",1268,2017,18,14,3,2,2,6,104,1,99,2,18,2,2,4,1,4,32,1,9999,6,5,2,1
"1269",1269,2017,18,5,1,1,2,6,101,1,18,1,34,5,5,7,1,1,69,4,9999,6,5,2,1
"1270",1270,2017,18,18,4,3,2,6,2004,20,99,2,36,6,6,8,1,4,54,5,2017,5,5,2,1
"1271",1271,2017,18,12,3,2,2,6,501,5,99,2,26,4,4,6,1,4,6,6,9999,6,5,2,1
"1272",1272,2017,18,14,3,2,2,6,606,6,99,1,5,1,1,2,2,14,999,99,2016,5,5,2,1
"1273",1273,2017,18,0,1,1,2,6,1708,17,99,1,42,7,7,9,1,99,999,99,9999,6,5,1,2
"1274",1274,2017,18,12,3,2,2,6,704,7,99,1,62,11,11,13,1,1,73,4,2016,5,5,2,1
"1275",1275,2017,19,14,3,2,2,7,509,5,99,2,12,1,1,3,2,22,67,3,9999,6,5,2,1
"1276",1276,2017,19,14,3,2,2,7,509,5,99,2,39,6,6,8,1,22,67,3,9999,6,5,2,1
"1277",1277,2017,19,14,3,2,2,7,1607,16,99,1,65,12,11,14,1,4,67,1,9999,6,5,2,1
"1278",1278,2017,19,21,4,3,2,7,1710,17,99,1,34,5,5,7,1,99,999,99,9999,6,5,1,2
"1279",1279,2017,19,19,4,3,2,7,401,4,99,1,16,2,2,4,2,99,999,99,9999,6,5,2,1
"1280",1280,2017,20,15,3,2,2,1,2007,20,99,1,23,3,3,5,1,99,999,99,9999,6,5,2,1
"1281",1281,2017,20,18,4,3,2,1,1015,10,99,1,43,7,7,9,1,6,56,2,1992,3,5,2,1
"1282",1282,2017,20,9,2,1,2,1,1804,18,99,1,76,14,11,16,1,1,69,99,2009,4,5,2,1
"1283",1283,2017,20,6,2,1,2,1,1201,12,99,2,49,8,8,10,1,3,69,3,1993,3,5,2,1
"1284",1284,2017,20,0,1,1,2,1,117,1,99,2,47,8,8,10,1,1,28,5,9999,6,5,2,1
"1285",1285,2017,20,3,1,1,2,1,513,5,99,1,28,4,4,6,1,99,999,99,9999,6,5,2,1
"1286",1286,2017,21,21,4,3,2,2,111,1,99,1,18,2,2,4,1,3,999,1,9999,6,5,2,1
"1287",1287,2017,21,9,2,1,2,2,1903,19,99,1,75,14,11,16,1,99,999,99,9999,6,5,2,1
"1288",1288,2017,21,19,4,3,2,2,1801,18,99,2,54,9,9,11,1,4,67,5,2013,5,5,2,1
"1289",1289,2017,22,8,2,1,2,3,101,1,7,1,32,5,5,7,1,1,999,99,9999,6,5,2,1
"1290",1290,2017,22,14,3,2,2,3,101,1,11,1,50,9,9,11,1,4,76,6,9999,6,5,2,1
"1291",1291,2017,22,13,3,2,2,3,2101,21,99,1,8,1,1,2,2,5,999,99,9999,6,5,2,1
"1292",1292,2017,22,15,3,2,2,3,601,6,99,2,60,11,11,13,1,3,999,99,9999,6,5,2,1
"1293",1293,2017,22,15,3,2,2,3,1316,13,99,1,40,7,7,9,1,3,69,4,9999,6,5,2,1
"1294",1294,2017,22,15,3,2,2,3,807,8,99,1,48,8,8,10,1,99,999,99,9999,6,5,1,2
"1295",1295,2017,22,20,4,3,2,3,1714,17,99,1,12,1,1,3,2,12,999,99,9999,6,5,1,2
"1296",1296,2017,23,8,2,1,2,4,101,1,18,2,42,7,7,9,1,4,76,5,2008,4,5,2,1
"1297",1297,2017,23,21,4,3,2,4,101,1,7,2,58,10,10,12,1,4,67,5,2015,5,5,2,1
"1298",1298,2017,23,16,3,2,2,4,101,1,19,1,34,5,5,7,1,9,41,99,2001,4,5,2,1
"1299",1299,2017,23,13,3,2,2,4,601,6,99,2,16,2,2,4,2,1,69,4,9999,6,5,2,1
"1300",1300,2017,23,1,1,1,2,4,901,9,99,2,20,3,3,5,1,1,999,99,9999,6,5,1,2
"1301",1301,2017,23,22,4,3,2,4,1801,18,99,1,74,13,11,15,1,1,999,99,9999,6,5,1,2
"1302",1302,2017,23,7,2,1,2,4,401,4,99,1,29,4,4,6,1,1,999,99,9999,6,5,1,2
"1303",1303,2017,24,1,1,1,2,5,107,1,99,1,999,16,12,18,1,1,8,1,2013,5,5,1,2
"1304",1304,2017,24,19,4,3,2,5,605,6,99,2,35,6,6,8,1,3,999,2,9999,6,5,1,2
"1305",1305,2017,25,7,2,1,2,6,2001,20,99,1,59,10,10,12,1,1,999,99,9999,6,5,1,2
"1306",1306,2017,25,21,4,3,2,6,501,5,99,2,21,3,3,5,1,99,999,99,9999,6,5,2,1
"1307",1307,2017,25,19,4,3,2,6,613,6,99,1,28,4,4,6,1,99,48,11,2014,5,5,2,1
"1308",1308,2017,25,20,4,3,2,6,1002,10,99,1,52,9,9,11,1,12,999,7,9999,6,5,1,2
"1309",1309,2017,25,21,4,3,2,6,1204,12,99,1,32,5,5,7,1,5,30,6,9999,6,5,2,1
"1310",1310,2017,25,18,4,3,2,6,1609,16,99,2,23,3,3,5,1,2,41,4,9999,6,5,2,1
"1311",1311,2017,25,13,3,2,2,6,1601,16,99,1,87,15,11,17,1,4,77,1,2005,4,5,1,2
"1312",1312,2017,25,19,4,3,2,6,312,3,99,1,38,6,6,8,1,4,999,99,9999,6,5,2,1
"1313",1313,2017,26,0,1,1,2,7,101,1,13,1,32,5,5,7,1,1,28,4,2005,4,5,1,2
"1314",1314,2017,26,2,1,1,2,7,101,1,11,1,19,2,2,4,1,99,999,99,9999,6,5,2,1
"1315",1315,2017,26,21,4,3,2,7,117,1,99,1,66,12,11,14,1,14,6,1,2017,5,5,1,2
"1316",1316,2017,26,17,3,2,2,7,117,1,99,1,46,8,8,10,1,4,6,3,2016,5,5,2,1
"1317",1317,2017,26,22,4,3,2,7,2101,21,99,2,12,1,1,3,2,4,999,99,9999,6,5,2,1
"1318",1318,2017,26,11,2,1,2,7,1909,19,99,2,4,1,1,1,2,3,69,4,9999,6,5,2,1
"1319",1319,2017,26,12,3,2,2,7,1905,19,99,1,3,1,1,1,2,4,999,99,9999,6,5,2,1
"1320",1320,2017,26,5,1,1,2,7,502,5,99,1,60,11,11,13,1,99,999,99,9999,6,5,1,2
"1321",1321,2017,26,10,2,1,2,7,1020,10,99,1,26,4,4,6,1,2,69,4,9999,6,5,1,2
"1322",1322,2017,26,1,1,1,2,7,1020,10,99,1,29,4,4,6,1,99,999,99,9999,6,5,1,2
"1323",1323,2017,26,4,1,1,2,7,1005,10,99,2,55,10,10,12,1,99,999,99,9999,6,5,1,2
"1324",1324,2017,26,19,4,3,2,7,1201,12,99,2,999,16,12,18,1,1,73,4,2005,4,5,2,1
"1325",1325,2017,27,6,2,1,2,1,101,1,2,1,47,8,8,10,1,4,999,99,9999,6,5,2,1
"1326",1326,2017,27,0,1,1,2,1,2007,20,99,1,47,8,8,10,1,4,6,5,9999,6,5,2,1
"1327",1327,2017,27,20,4,3,2,1,601,6,99,1,64,11,11,13,1,4,999,99,9999,6,5,1,2
"1328",1328,2017,28,10,2,1,2,2,101,1,5,2,44,7,7,9,1,4,64,3,2016,5,5,2,1
"1329",1329,2017,28,20,4,3,2,2,101,1,7,2,42,7,7,9,1,4,999,99,9999,6,5,2,1
"1330",1330,2017,28,7,2,1,2,2,117,1,99,2,40,7,7,9,1,4,999,99,9999,6,5,2,1
"1331",1331,2017,28,21,4,3,2,2,114,1,99,2,41,7,7,9,1,4,67,3,2010,5,5,2,1
"1332",1332,2017,28,7,2,1,2,2,611,6,99,1,999,16,12,18,1,99,999,99,9999,6,5,1,2
"1333",1333,2017,28,20,4,3,2,2,909,9,99,2,22,3,3,5,1,1,999,3,9999,6,5,2,1
"1334",1334,2017,28,20,4,3,2,2,909,9,99,1,2,1,1,1,2,1,999,3,9999,6,5,1,2
"1335",1335,2017,28,10,2,1,2,2,1801,18,99,1,5,1,1,2,2,4,999,1,9999,6,5,2,1
"1336",1336,2017,1,12,3,2,3,3,101,1,18,1,34,5,5,7,1,4,999,99,9999,6,1,1,2
"1337",1337,2017,1,16,3,2,3,3,117,1,99,1,25,4,4,6,1,4,999,99,9999,6,1,2,1
"1338",1338,2017,1,15,3,2,3,3,609,6,99,1,54,9,9,11,1,5,999,99,9999,6,1,2,1
"1339",1339,2017,1,15,3,2,3,3,609,6,99,1,54,9,9,11,1,5,999,99,9999,6,1,2,1
"1340",1340,2017,1,5,1,1,3,3,602,6,99,1,27,4,4,6,1,12,30,1,1990,3,1,2,1
"1341",1341,2017,1,21,4,3,3,3,1107,11,99,1,1,1,1,1,2,4,18,99,9999,6,1,2,1
"1342",1342,2017,1,21,4,3,3,3,1107,11,99,1,23,3,3,5,1,4,18,99,9999,6,1,2,1
"1343",1343,2017,1,15,3,2,3,3,1705,17,99,1,21,3,3,5,1,99,48,99,9999,6,1,2,1
"1344",1344,2017,1,15,3,2,3,3,1705,17,99,1,999,16,12,18,1,99,48,99,9999,6,1,2,1
"1345",1345,2017,2,17,3,2,3,4,107,1,99,1,37,6,6,8,1,4,6,5,9999,6,1,2,1
"1346",1346,2017,2,14,3,2,3,4,113,1,99,2,16,2,2,4,2,3,69,2,9999,6,3,2,1
"1347",1347,2017,2,22,4,3,3,4,117,1,99,2,20,3,3,5,1,4,3,5,2006,4,1,2,1
"1348",1348,2017,2,2,1,1,3,4,117,1,99,1,24,3,3,5,1,4,999,99,9999,6,1,2,1
"1349",1349,2017,2,11,2,1,3,4,513,5,99,1,999,16,12,18,1,4,27,2,9999,6,1,2,1
"1350",1350,2017,2,10,2,1,3,4,201,2,99,1,35,6,6,8,1,4,43,99,9999,6,1,2,1
"1351",1351,2017,2,10,2,1,3,4,201,2,99,1,31,5,5,7,1,4,43,99,9999,6,1,2,1
"1352",1352,2017,2,17,3,2,3,4,1804,18,99,1,36,6,6,8,1,6,19,1,9999,6,3,2,1
"1353",1353,2017,3,5,1,1,3,5,101,1,1,1,25,4,4,6,1,4,18,2,9999,6,1,1,2
"1354",1354,2017,3,8,2,1,3,5,109,1,99,1,21,3,3,5,1,4,67,5,9999,6,1,2,1
"1355",1355,2017,3,19,4,3,3,5,2106,21,99,2,16,2,2,4,2,4,67,5,9999,6,1,2,1
"1356",1356,2017,3,15,3,2,3,5,1301,13,99,1,26,4,4,6,1,4,27,1,9999,6,1,2,1
"1357",1357,2017,3,8,2,1,3,5,1801,18,99,1,22,3,3,5,1,4,72,5,2011,5,2,1,2
"1358",1358,2017,3,7,2,1,3,5,701,7,99,2,35,6,6,8,1,9,69,3,2007,4,1,2,1
"1359",1359,2017,3,14,3,2,3,5,706,7,99,1,999,16,12,18,1,6,19,99,9999,6,4,1,2
"1360",1360,2017,3,14,3,2,3,5,706,7,99,1,45,8,8,10,1,6,19,99,9999,6,4,2,1
"1361",1361,2017,3,4,1,1,3,5,401,4,99,1,19,2,2,4,1,3,999,1,9999,6,1,1,2
"1362",1362,2017,4,8,2,1,3,6,101,1,1,1,70,13,11,15,1,10,28,2,2016,5,1,2,1
"1363",1363,2017,4,8,2,1,3,6,101,1,1,2,60,11,11,13,1,10,28,2,9999,6,1,2,1
"1364",1364,2017,4,22,4,3,3,6,101,1,18,1,25,4,4,6,1,1,999,99,9999,6,1,2,1
"1365",1365,2017,4,22,4,3,3,6,101,1,18,2,34,5,5,7,1,1,999,99,9999,6,1,2,1
"1366",1366,2017,4,7,2,1,3,6,109,1,99,1,26,4,4,6,1,4,27,5,9999,6,1,2,1
"1367",1367,2017,4,10,2,1,3,6,113,1,99,1,25,4,4,6,1,4,67,17,9999,6,1,1,2
"1368",1368,2017,4,13,3,2,3,6,2201,22,99,1,35,6,6,8,1,1,27,2,9999,6,1,2,1
"1369",1369,2017,4,13,3,2,3,6,2201,22,99,1,78,14,11,16,1,1,48,4,9999,6,1,2,1
"1370",1370,2017,4,13,3,2,3,6,1901,19,99,1,24,3,3,5,1,4,76,1,2005,4,1,2,1
"1371",1371,2017,4,14,3,2,3,6,1009,10,99,1,65,12,11,14,1,3,69,4,9999,6,2,1,2
"1372",1372,2017,4,14,3,2,3,6,1009,10,99,1,31,5,5,7,1,3,69,4,9999,6,2,2,2
"1373",1373,2017,4,14,3,2,3,6,1009,10,99,1,54,9,9,11,1,3,69,4,9999,6,2,2,2
"1374",1374,2017,4,14,3,2,3,6,1009,10,99,1,55,10,10,12,1,3,69,4,9999,6,2,2,2
"1375",1375,2017,4,14,3,2,3,6,1009,10,99,1,53,9,9,11,1,3,69,4,9999,6,2,2,2
"1376",1376,2017,4,14,3,2,3,6,1009,10,99,1,62,11,11,13,1,3,69,4,9999,6,2,2,2
"1377",1377,2017,4,14,3,2,3,6,1009,10,99,1,45,8,8,10,1,3,69,4,9999,6,2,2,2
"1378",1378,2017,4,14,3,2,3,6,1009,10,99,1,62,11,11,13,1,3,69,4,9999,6,2,2,2
"1379",1379,2017,4,14,3,2,3,6,1009,10,99,1,58,10,10,12,1,3,69,4,9999,6,2,2,2
"1380",1380,2017,4,14,3,2,3,6,1009,10,99,1,23,3,3,5,1,3,69,4,9999,6,2,2,2
"1381",1381,2017,4,23,4,3,3,6,1101,11,99,1,21,3,3,5,1,4,67,5,9999,6,1,2,1
"1382",1382,2017,4,11,2,1,3,6,1420,14,99,1,30,5,5,7,1,4,76,5,9999,6,1,2,2
"1383",1383,2017,4,11,2,1,3,6,1420,14,99,2,8,1,1,2,2,4,76,5,9999,6,1,1,2
"1384",1384,2017,4,0,1,1,3,6,1401,14,99,2,53,9,9,11,1,3,31,4,2013,5,1,2,1
"1385",1385,2017,4,16,3,2,3,6,710,7,99,2,41,7,7,9,1,4,27,2,9999,6,1,2,1
"1386",1386,2017,4,20,4,3,3,6,416,4,99,1,20,3,3,5,1,4,32,1,9999,6,1,2,1
"1387",1387,2017,4,20,4,3,3,6,416,4,99,1,33,5,5,7,1,4,32,1,9999,6,1,2,1
"1388",1388,2017,5,7,2,1,3,7,117,1,99,1,16,2,2,4,2,4,20,5,9999,6,1,2,1
"1389",1389,2017,5,19,4,3,3,7,1901,19,99,2,19,2,2,4,1,4,6,5,9999,6,1,2,1
"1390",1390,2017,5,19,4,3,3,7,1901,19,99,1,16,2,2,4,2,4,18,1,2015,5,1,2,1
"1391",1391,2017,5,1,1,1,3,7,1901,19,99,1,31,5,5,7,1,4,999,99,9999,6,1,2,1
"1392",1392,2017,5,15,3,2,3,7,502,5,99,1,20,3,3,5,1,4,64,3,9999,6,4,1,2
"1393",1393,2017,5,18,4,3,3,7,920,9,99,1,52,9,9,11,1,3,999,99,9999,6,3,2,1
"1394",1394,2017,6,11,2,1,3,1,101,1,6,1,72,13,11,15,1,4,3,5,2008,4,1,2,1
"1395",1395,2017,6,17,3,2,3,1,110,1,99,1,58,10,10,12,1,4,18,4,9999,6,1,1,2
"1396",1396,2017,6,18,4,3,3,1,610,6,99,1,47,8,8,10,1,4,6,5,2013,5,1,2,2
"1397",1397,2017,6,10,2,1,3,1,1904,19,99,1,36,6,6,8,1,6,19,5,2003,4,4,2,1
"1398",1398,2017,6,10,2,1,3,1,1904,19,99,2,20,3,3,5,1,6,19,5,2003,4,4,2,1
"1399",1399,2017,6,17,3,2,3,1,1604,16,99,1,34,5,5,7,1,9,69,6,2006,4,1,2,1
"1400",1400,2017,7,11,2,1,3,2,109,1,99,1,30,5,5,7,1,4,6,2,9999,6,1,2,1
"1401",1401,2017,7,8,2,1,3,2,109,1,99,1,20,3,3,5,1,4,6,1,2017,5,1,2,1
"1402",1402,2017,7,14,3,2,3,2,104,1,99,1,42,7,7,9,1,4,999,99,9999,6,1,2,1
"1403",1403,2017,7,17,3,2,3,2,609,6,99,1,25,4,4,6,1,4,27,9,9999,6,2,1,2
"1404",1404,2017,7,17,3,2,3,2,609,6,99,1,20,3,3,5,1,4,27,9,9999,6,2,2,1
"1405",1405,2017,7,16,3,2,3,2,501,5,99,1,17,2,2,4,2,4,999,99,9999,6,1,2,1
"1406",1406,2017,7,18,4,3,3,2,607,6,99,2,55,10,10,12,1,3,69,2,2000,4,1,2,1
"1407",1407,2017,7,23,4,3,3,2,117,1,99,1,34,5,5,7,1,4,6,5,9999,6,2,1,2
"1408",1408,2017,7,19,4,3,3,2,2102,21,99,2,21,3,3,5,1,14,6,1,9999,6,4,1,2
"1409",1409,2017,8,8,2,1,3,3,501,5,99,1,30,5,5,7,1,4,6,5,9999,6,1,2,1
"1410",1410,2017,8,8,2,1,3,3,501,5,99,1,6,1,1,2,2,4,64,5,9999,6,1,2,1
